,abstract,keyword0,keyword1,keyword2,keyword3,keyword4,introduction,conclusion,text,word freq. in sentence
0,0.7286096256684492,0.0,0.0,0.0,0.0,0.0,0.17719826145101972,0.27786144578313254,0.06789651568891565,0.1599912929908579
1,0.9260832625318606,0.0,0.0,0.0,0.0,0.0,0.20343927529556272,0.29479570874229627,0.07826677817324824,0.10165433173704849
2,0.7286096256684492,0.0,0.0,0.0,0.0,0.0,0.1226757194660906,0.25648748841519925,0.07312037083879043,0.09055289508053996
3,0.7286096256684492,0.0,0.0,0.0,0.0,0.0,0.13630635496232288,0.21373957367933272,0.07312037083879043,0.11232041793643902
4,1.0,0.0,0.0,0.0,0.0,0.0,0.16242721422004291,0.16746085772634448,0.09388708215060279,0.08380496299521126
5,0.2831168831168831,0.0,0.0,0.0,0.0,0.0,0.2446153846153846,0.08473019517795638,0.046972041390028973,0.055071832825424535
6,0.1443071491615181,0.0,0.0,0.0,0.0,0.0,0.2178716407173321,0.06392931392931393,0.052214293264764455,0.04767087505441887
7,0.05160984848484848,0.0,0.0,0.0,0.0,0.0,0.12341845843359467,0.021767343086361492,0.020910921597144902,0.03221593382673055
8,0.22937710437710435,0.0,0.0,0.0,0.0,0.0,0.2845310223176624,0.0839781520254893,0.07303325819037675,0.07161515019590779
9,0.09527972027972027,0.0,0.0,0.0,0.0,0.0,0.23125689792356463,0.08498387839705206,0.04175980448753024,0.03504571179799743
10,0.0,0.0,0.0,0.0,0.0,0.0,0.2044595324434843,0.06412187210379981,0.026105674489917328,0.03025685676969964
11,0.0,0.0,0.0,0.0,0.0,0.0,0.2446153846153846,0.04236509758897819,0.026088242270284816,0.024379625598606902
12,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.2977832260700787,0.1465282505105514,0.0678016772664096,0.07531562908141062
13,0.05107778819119025,0.0,0.0,0.0,0.0,0.0,0.1369933829611249,0.06510232886379676,0.020906066718198286,0.019590770570309127
14,0.4718614718614718,0.0,0.0,0.0,0.0,0.0,0.5190989226248776,0.19933016421780467,0.12998080415158267,0.1895951240748806
15,0.38928571428571423,0.0,0.0,0.0,0.0,0.0,0.6958999132912177,0.3835758835758836,0.19706689455880724,0.2181105790161083
16,0.1693861693861694,0.0,0.0,0.0,0.0,0.0,0.40285801155366374,0.1636000886721348,0.13541527833915634,0.1454070526774055
17,0.10009182736455464,0.0,0.0,0.0,0.0,0.0,0.1640612908218542,0.04313771335047931,0.03657665363220532,0.04309969525468006
18,0.15013774104683195,0.0,0.0,0.0,0.0,0.0,0.1640612908218542,0.06470657002571896,0.03657665363220532,0.06312581628210719
19,0.09437229437229437,0.0,0.0,0.0,0.0,0.0,0.2446153846153846,0.08473019517795638,0.052192991169965,0.04418807139747503
20,0.40537190082644625,0.0,0.0,0.0,0.0,0.0,0.311009057277714,0.31306561085972856,0.08865260768282451,0.17218110579016133
21,0.39636363636363636,0.0,0.0,0.0,0.0,0.0,0.17755443886097153,0.12902097902097903,0.05747206991386397,0.089464518937745
22,0.7844696969696969,0.0,0.0,0.0,0.0,0.0,0.44183402804092464,0.5068681318681318,0.14575021049328918,0.24902046147148493
23,0.3476874003189792,0.0,0.0,0.0,0.0,0.0,0.3636502248989861,0.26816860465116277,0.09379535113213164,0.05115367871136273
24,0.3885918003565062,0.0,0.0,0.0,0.0,0.0,0.2044595324434843,0.27786144578313254,0.06267266053904086,0.10274270787984342
25,0.0,0.0,0.0,0.0,0.0,0.0,0.027621430060454453,0.0,0.005235508675449174,0.009577710056595572
26,0.4044526901669758,0.0,0.0,0.0,0.0,0.0,0.15054096625093605,0.1730769230769231,0.0470398836927198,0.11362646930779297
27,0.2886142983230362,0.0,0.0,0.0,0.0,0.0,0.2178716407173321,0.1917879417879418,0.07310583860079932,0.10143665650848947
28,0.17233201581027668,0.0,0.0,0.0,0.0,0.0,0.37674536684437676,0.16454849498327762,0.13546733338532527,0.12015672616456262
29,0.256269592476489,0.0,0.0,0.0,0.0,0.0,0.3898146034644551,0.24610938194753224,0.11460000364588131,0.13408794079233807
30,0.4563397129186602,0.0,0.0,0.0,0.0,0.0,0.8436803565743394,0.37152637937978256,0.22767582057722882,0.2675228558989992
31,0.22317772317772316,0.0,0.0,0.0,0.0,0.0,0.32420859458632817,0.12485901195578616,0.08863522063391857,0.05420113191118857
32,0.05160984848484848,0.0,0.0,0.0,0.0,0.0,0.12341845843359467,0.0,0.03659994840103069,0.008707009142359612
33,0.05444555444555445,0.0,0.0,0.0,0.0,0.0,0.05513080563790503,0.04421279654924515,0.005231615379878624,0.02307357422725297
34,0.05215311004784689,0.0,0.0,0.0,0.0,0.0,0.10981610981610981,0.08733727810650888,0.03137707215508629,0.04767087505441886
35,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.2977832260700787,0.12559564329475834,0.07301875824324823,0.07531562908141061
36,0.0,0.0,0.0,0.0,0.0,0.0,0.1910204922253115,0.10719265628631189,0.0470107868429413,0.06639094471049202
