,abstract,keyword0,keyword1,keyword2,introduction,conclusion,text,word freq. in sentence
0,0.65,0.0,0.0,0.0,0.2164750957854406,0.31,0.008320362968504654,0.007884858121731685
1,0.6944,0.0,0.0,0.0,0.23251028806584362,0.39504424778761066,0.00907531046250589,0.0049833614740258485
2,0.559016393442623,0.0,0.0,0.0,0.13392592592592592,0.4509090909090909,0.006809738914839215,0.0056718522039899445
3,0.8651162790697674,0.0,0.0,0.0,0.29581151832460734,0.6782905982905983,0.012848594494624317,0.009622477583069645
4,0.559016393442623,0.0,0.0,0.0,0.18414814814814814,0.36072727272727273,0.007566512128891343,0.007884858121731687
5,0.46499999999999997,0.0,0.0,0.0,0.15147453083109919,0.13777777777777778,0.0030270912847879627,0.00275396291985639
6,0.8234375,0.0,0.0,0.0,0.2801108194808982,0.2993103448275862,0.009826610039261207,0.005589889021851362
7,0.31794871794871793,0.0,0.0,0.0,0.1018018018018018,0.047238095238095246,0.003786303145683144,0.001376981459928195
8,0.6048780487804879,0.0,0.0,0.0,0.1836583924349882,0.5362162162162163,0.006808521062869385,0.005868563841122544
9,0.05254237288135594,0.0,0.0,0.0,0.11844863731656184,0.04679245283018868,0.0015137890156961917,0.0016884415520548104
10,0.19375,0.0,0.0,0.0,0.2801108194808982,0.08551724137931035,0.00604639458749575,0.002917889284133556
11,0.35683453237410073,0.0,0.0,0.0,0.4484126984126984,0.07811023622047245,0.011317337699276836,0.003360490467681904
12,0.29523809523809524,0.0,0.0,0.0,0.24846086191732633,0.04350877192982456,0.006048583549314371,0.0029342819205612717
13,0.3531645569620253,0.0,0.0,0.0,0.7178967288456339,0.33972602739726027,0.02256682536066488,0.014540268511384615
14,0.2540983606557377,0.0,0.0,0.0,0.18414814814814814,0.13527272727272727,0.006052965700787086,0.004294870744061751
15,0.5952000000000001,0.0,0.0,0.0,0.23251028806584362,0.2633628318584071,0.00907531046250589,0.007819287576020819
16,0.6944,0.0,0.0,0.0,0.23251028806584362,0.39504424778761066,0.00907531046250589,0.0049833614740258485
17,0.1430769230769231,0.0,0.0,0.0,0.31143022918479835,0.29423728813559324,0.008311607119418474,0.006147238660393728
18,0.248,0.0,0.0,0.0,0.23251028806584362,0.21946902654867256,0.006806086534462514,0.006491484025375776
19,0.248,0.0,0.0,0.0,0.23251028806584362,0.3072566371681416,0.008318902486491432,0.005753815386128529
20,0.10333333333333333,0.0,0.0,0.0,0.15147453083109919,0.09185185185185185,0.0030270912847879627,0.00347523892267592
21,0.15371900826446283,0.0,0.0,0.0,0.16785502079619727,0.13651376146788993,0.005297167081988083,0.0023441470091634742
22,0.20666666666666667,0.0,0.0,0.0,0.15147453083109919,0.22962962962962963,0.004541125088975975,0.004278478107634034
23,0.25203252032520324,0.0,0.0,0.0,0.200354609929078,0.17873873873873874,0.006808521062869385,0.005425962657574195
24,0.8651162790697674,0.0,0.0,0.0,0.29581151832460734,0.6782905982905983,0.012848594494624317,0.009622477583069645
25,0.3152542372881356,0.0,0.0,0.0,0.11844863731656184,0.2807547169811321,0.004542832004200539,0.004983361474025848
26,0.36779661016949156,0.0,0.0,0.0,0.11844863731656184,0.18716981132075472,0.004542832004200539,0.0033277051948264707
27,0.46499999999999997,0.0,0.0,0.0,0.15147453083109919,0.13777777777777778,0.0030270912847879627,0.00275396291985639
28,0.8234375,0.0,0.0,0.0,0.2801108194808982,0.2993103448275862,0.009826610039261207,0.005589889021851362
29,0.5081967213114754,0.0,0.0,0.0,0.18414814814814814,0.22545454545454546,0.007566512128891343,0.003868662196941118
30,0.4065573770491804,0.0,0.0,0.0,0.18414814814814814,0.4509090909090909,0.005296192486734958,0.004770257200465532
31,0.10782608695652174,0.0,0.0,0.0,0.06823671497584541,0.04815533980582524,0.0015148872024064938,0.00086880973066898
32,0.05344827586206897,0.0,0.0,0.0,0.08506473953628425,0.0476923076923077,0.00227202577151843,0.0016884415520548104
33,0.05344827586206897,0.0,0.0,0.0,0.08506473953628425,0.0476923076923077,0.001514521022218305,0.001950723734898276
34,0.105982905982906,0.0,0.0,0.0,0.1018018018018018,0.1417142857142857,0.0030289204171222747,0.004622723472616082
35,0.30743801652892566,0.0,0.0,0.0,0.16785502079619727,0.27302752293577986,0.004540272043529314,0.007098011573201289
36,0.05254237288135594,0.0,0.0,0.0,0.11844863731656184,0.09358490566037736,0.003785571257074452,0.0031309935576938714
37,0.0,0.0,0.0,0.0,0.11844863731656184,0.09358490566037736,0.0030283105099483654,0.001278625641361895
