,abstract,keyword0,keyword1,keyword2,keyword3,keyword4,keyword5,introduction,conclusion,text,word freq. in sentence
0,0.5615020178978768,0.0,0.0,0.0,0.0,0.0,0.0,0.48348203520617317,0.11395121951219513,0.26288428453885854,0.16003249390739224
1,0.5853658536585367,0.0,0.0,0.0,0.0,0.0,0.0,0.5063131313131313,0.4239256678281068,0.3328423602595927,0.3753046303818032
2,0.35747533047849567,0.0,0.0,0.0,0.0,0.0,0.0,0.22228381374722841,0.36522826766729205,0.17586657259093572,0.26888708367181136
3,0.3843311160384331,0.0,0.0,0.0,0.0,0.0,0.0,0.2216830466830467,0.392310872261265,0.21094805077878817,0.33468724614134826
4,0.35747533047849567,0.0,0.0,0.0,0.0,0.0,0.0,0.12349100763734912,0.3347925786950177,0.15827991533184213,0.1421608448415921
5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5266674280493376,1.0,0.677328253328194,0.8521527213647438
6,0.05957922174641594,0.0,0.0,0.0,0.0,0.0,0.0,0.2963784183296379,0.03043568897227434,0.19345322985002927,0.06986190089358241
7,0.027481964960494678,0.0,0.0,0.0,0.0,0.0,0.0,0.5516148325358852,0.027820121951219513,0.31505109663539116,0.1852152721364743
8,0.058245358572988716,0.0,0.0,0.0,0.0,0.0,0.0,0.36748533724340177,0.02967479674796748,0.15807346326836583,0.06173842404549143
9,0.02827854365500177,0.0,0.0,0.0,0.0,0.0,0.0,0.46052949709864605,0.057435090479937057,0.1928654813218391,0.04711616571892767
10,0.029122679286494358,0.0,0.0,0.0,0.0,0.0,0.0,0.36748533724340177,0.02967479674796748,0.15807346326836583,0.09910641754670992
11,0.3591201556187341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35848747749222454,0.572385662042315,0.5767668562144593
12,0.03025146530535073,0.0,0.0,0.0,0.0,0.0,0.0,0.24832796631161755,0.030965005302226935,0.05280594996619337,0.03249390739236391
13,0.22460080715915076,0.0,0.0,0.0,0.0,0.0,0.0,0.48348203520617317,0.22790243902439025,0.3154611414466303,0.4134849715678308
14,0.1292198352447101,0.0,0.0,0.0,0.0,0.0,0.0,0.7497078756718859,0.10397009079579846,0.29639248135966545,0.21121039805036537
15,0.10337586819576806,0.0,0.0,0.0,0.0,0.0,0.0,0.7497078756718859,0.10397009079579846,0.3661318887384103,0.28919577579203876
16,0.16845060536936307,0.0,0.0,0.0,0.0,0.0,0.0,0.48348203520617317,0.11395121951219513,0.3154611414466303,0.23883021933387474
