,abstract,keyword0,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,introduction,conclusion,text,word freq. in sentence
0,0.5625217694183211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3777925237779252,0.23529411764705882,0.25732190548621775,0.26016260162601634
1,0.4088219472834857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28683385579937304,0.12104726283577015,0.17176719560148518,0.20905923344947738
2,0.5021141649048626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2847299399866637,0.23796791443850268,0.257464360008984,0.4843205574912892
3,0.5021141649048626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37963991998221824,0.29745989304812837,0.2789256817657304,0.28919860627177707
4,0.7356902356902356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5895647118668701,0.45524296675191817,0.4710709797678216,0.6550522648083625
5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.4857489387507581,0.6620863965166123,0.6457607433217194
6,0.6505735319294641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156272873664178,0.17354566135846602,0.32141033912092226,0.3554006968641115
7,0.7076350093109869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4976689976689977,0.5149469623915139,0.4283505448997115,0.5505226480836238
8,0.2741702741702741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351440329218107,0.30437756497948015,0.12885007738698911,0.2822299651567945
9,0.06936838262139466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2889690954207083,0.1847750865051903,0.12892701926481756,0.12427409988385603
10,0.2056277056277056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351440329218107,0.5478796169630643,0.21478316322453667,0.4065040650406505
11,0.17135642135642135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351440329218107,0.3652530779753762,0.1718166203057629,0.22996515679442517
12,0.0992685475444096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5352060753520607,0.23529411764705882,0.2787722692027514,0.22531939605110338
