,abstract,keyword0,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,introduction,conclusion,text,word freq. in sentence
0,0.5420560747663551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27031771107600494,0.25469043151969983,0.09349345113029503,0.2292993630573248
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642777348113775,0.2816807469986661,0.17297606511335178,0.5286624203821655
2,0.7547547547547547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26777951660580773,0.20718864468864467,0.16001970000321195,0.20382165605095542
3,0.6503567787971458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15373864430468204,0.41936978683966636,0.10675675790893278,0.12898089171974522
4,0.5420560747663551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23170089520800422,0.16979362101313322,0.09349345113029503,0.24840764331210188
5,0.8055555555555556,0.8214285714285714,0.7619047619047619,0.7916666666666666,0.782608695652174,0.861111111111111,0.8484848484848485,0.0,0.38164628328562755,0.41192535275375514,0.17328324744888401,0.48407643312101906
6,0.703030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3067538126361656,0.25011515430677106,0.09336120337594311,0.3136942675159235
7,0.703030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3067538126361656,0.4585444495624137,0.14674521354933726,0.48407643312101906
8,0.28515240904621436,0.0,0.0,0.76,0.0,0.8378378378378379,0.823529411764706,0.9736842105263157,0.5711318795430944,0.16380090497737557,0.09322928242823292,0.11305732484076435
9,0.16246498599439776,0.0,0.0,0.6129032258064516,0.0,0.7209302325581396,0.7000000000000001,0.8409090909090909,0.7885304659498208,0.2768793706293706,0.2126363033453189,0.31528662420382153
10,0.06022845275181723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34755134281200634,0.12734521575984992,0.06676838410500999,0.09235668789808918
11,0.2184557438794727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527157642631084,0.2386813186813187,0.14621861418881055,0.30095541401273873
12,0.17737003058103976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4227812718378756,0.1258109360518999,0.08005374126898213,0.16560509554140126
13,0.23015873015873015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5343047965998786,0.08238507055075102,0.10660822444183789,0.15605095541401273
14,0.1806853582554517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34755134281200634,0.042448405253283306,0.06676838410500999,0.09554140127388532
15,0.06137566137566138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2716049382716049,0.042972459639126305,0.05346106767299822,0.13057324840764328
16,0.23434343434343433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4601307189542484,0.20842929525564258,0.14674521354933726,0.3630573248407643
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34755134281200634,0.12734521575984992,0.08013091761765251,0.09394904458598725
18,0.30933333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22950126796280643,0.2651362893898205,0.39331210191082794
19,0.05967078189300411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385255231590929,0.08438228438228439,0.08009231351753344,0.08439490445859874
20,0.1695906432748538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6077872744539411,0.20355375618533514,0.14648148027552882,0.2818471337579617
21,0.05703048180924287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5711318795430944,0.12285067873303168,0.13321781970288718,0.10987261146496816
22,0.059123343527013254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4227812718378756,0.16774791473586656,0.09340524958895746,0.09076433121019109
23,0.23649337410805302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4227812718378756,0.08387395736793328,0.08005374126898213,0.26433121019108274
24,0.23649337410805302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4227812718378756,0.1258109360518999,0.0667022329490068,0.17038216560509548
25,0.12275132275132276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2716049382716049,0.042972459639126305,0.0668346446017669,0.11942675159235669
26,0.12275132275132276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2716049382716049,0.0,0.05346106767299822,0.10509554140127389
27,0.17901234567901234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385255231590929,0.12657342657342657,0.0667352948763365,0.23726114649681523
28,0.17901234567901234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385255231590929,0.04219114219114219,0.053378276235139556,0.11783439490445857
29,0.11824668705402651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4227812718378756,0.04193697868396664,0.09340524958895746,0.13694267515923564
30,0.17901234567901234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385255231590929,0.12657342657342657,0.0934493321587304,0.24840764331210188
31,0.06079664570230608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30966833817190115,0.04270882491741388,0.06680150066885793,0.03662420382165605
32,0.34523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5343047965998786,0.2471552116522531,0.1599482428474748,0.3726114649681528
33,0.426078971533517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8596670064559974,0.31287813310285223,0.23902219254671794,0.3136942675159235
34,0.44064577397910737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7167352537722909,0.32007073386383733,0.15959183853041412,0.41878980891719736
35,0.3613707165109034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34755134281200634,0.25469043151969983,0.09349345113029503,0.3152866242038216
36,0.45624385447394294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5711318795430944,0.2866515837104072,0.11988830727800243,0.36305732484076425
37,0.5858585858585859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4601307189542484,0.20842929525564258,0.10670720591929164,0.3455414012738853
38,0.5178571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5343047965998786,0.2471552116522531,0.17328324744888401,0.24363057324840762
39,0.3391812865497076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6077872744539411,0.24426450742240216,0.1864535545871223,0.37261146496815284
40,0.2662993572084481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2616377845735644,0.15643906655142611,0.2921651419188365,0.39808917197452215
