,abstract,keyword0,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,introduction,conclusion,text,word freq. in sentence
0,0.5897435897435896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12215724496426252,0.06259426847662142,0.038191951278739,0.0988042794210195
1,0.5897435897435896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09161793372319689,0.06259426847662142,0.05093337213681803,0.03461296412838263
2,0.8041958041958042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15180878552971577,0.1861403902220229,0.10175420573201072,0.21334172435494023
3,0.7349112426035503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24336569579288025,0.24891288049182786,0.0890717616134438,0.12586532410320958
4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24149004495825308,0.15377204683563064,0.11431899398335921,0.0723725613593455
5,0.8041958041958042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2125322997416021,0.1861403902220229,0.1144795321637427,0.17117684078036502
6,0.27218934911242604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6527777777777778,0.3596966413867822,0.16448521374298272,0.08244178728760229
7,0.1658653846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24383916990920884,0.1872321227159937,0.05090652548519966,0.06104468219005663
8,0.15610859728506787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36293436293436293,0.06168710516536603,0.07622860353323156,0.02265575833857772
9,0.13786213786213786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6242884250474384,0.18035636679704475,0.20255948439343827,0.0931403398363751
10,0.15164835164835164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42179487179487185,0.09199733983595657,0.06344984987760437,0.03587161736941473
11,0.24497041420118343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2737864077669903,0.21779877043034937,0.06361038817168857,0.09188168659534297
12,0.07475622968580715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45105566218809984,0.21404361921603302,0.10151360082048638,0.06985525487728132
13,0.1474358974358974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4802043422733078,0.15245022408346193,0.10146560110063166,0.08873505349276274
14,0.3359298928919182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6811594202898551,0.2092336502448862,0.16441098470366255,0.09691629955947138
15,0.2123076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566984126984127,0.1511509324009324,0.1266764159290563,0.06922592825676525
16,0.08165680473372781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2737864077669903,0.1555705503073924,0.06361038817168857,0.05223410950283196
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42179487179487185,0.030665779945318848,0.12696950157025558,0.04845814977973568
18,0.08165680473372781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2737864077669903,0.031114110061478482,0.03814901472993334,0.02580239144115796
19,0.08165680473372781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2737864077669903,0.062228220122956965,0.0763410748925662,0.035871617369414716
20,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3924213230571612,0.12301763746850451,0.10160972136966558,0.06104468219005664
21,0.1584385763490241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.21653249850924272,0.08898603308333687,0.06356198867212082
22,0.08701134930643127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1532941943900848,0.1574116219086633,0.050987133406261397,0.04971680302076777
23,0.08041958041958042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30361757105943155,0.062046796740674294,0.050852900005082795,0.028949024543738194
24,0.3791208791208791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8214731585518104,0.41267135449960934,0.18929998468963863,0.12712397734424166
25,0.5136476426799007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18359375000000003,0.15694728084108614,0.06370703615185551,0.1327879169288861
26,0.4753157290470723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.21653249850924272,0.10170600373795113,0.28067967275015726
27,0.08424908424908424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2137751786874594,0.15648567119155354,0.06367479299489706,0.1327879169288861
28,0.20414201183431954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6527777777777778,0.29974720115565184,0.18980792029963414,0.07803650094398995
29,0.1941838649155722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7656641604010025,0.3556888793657596,0.22738952808561388,0.14977973568281944
30,0.08424908424908424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2137751786874594,0.09389140271493213,0.025450530420659968,0.03335431088735053
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2737864077669903,0.0,0.02541832800905573,0.011327879169288861
32,0.14345114345114346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5381679389312978,0.18189787420556652,0.11405232859070932,0.1567023285084959
33,0.06983805668016194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5956907477820026,0.21101183990702405,0.18997780009204773,0.19257394587791066
34,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3924213230571612,0.18452645620275676,0.08890044875597193,0.04908747640025173
35,0.16849816849816848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2137751786874594,0.18778280542986425,0.05093337213681803,0.13341724354940215
36,0.15164835164835164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42179487179487185,0.21466045961723196,0.10156164089319511,0.1592196349905601
37,0.08701134930643127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1532941943900848,0.12592929752693066,0.025482787182325994,0.021397105097545624
38,0.40311587147030187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6811594202898551,0.5380293863439931,0.22769124072410532,0.18942731277533037
39,0.15610859728506787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36293436293436293,0.1850613154960981,0.11437246168472098,0.10509754562617997
40,0.07582417582417582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42179487179487185,0.18399467967191313,0.15237736224731607,0.0578980490874764
41,0.22426868905742145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45105566218809984,0.3363542587680519,0.13960937847850755,0.17180616740088103
42,0.08041958041958042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30361757105943155,0.1861403902220229,0.06357822643681478,0.04216488357457519
43,0.40311587147030187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2665406427221172,0.23912417170844136,0.2783154455404595,0.263058527375708
44,0.08041958041958042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2732558139534884,0.12409359348134859,0.1144795321637427,0.06670862177470108
45,0.06552706552706553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41305712492153174,0.11889414124050995,0.3033627770029444,0.065449968533669
46,0.23076923076923075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33204881181759793,0.3075440936712613,0.1524468118244401,0.1554436752674638
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09143968871595332,0.031205353785998948,0.08911468006846573,0.01699181875393329
