,abstract,keyword0,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,introduction,conclusion,text,word freq. in sentence
0,0.5842309349418354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5520266182698124,0.3245192307692308,0.24260196121525054,0.30896376350921806
1,0.974006734006734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9376543819780654,0.46875,0.46634846889258047,0.5136681500317863
2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8282768487001135,0.7791886543535621,0.40182437934693876,0.5549904640813733
3,0.840495867768595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7991242474001093,0.5383713136729223,0.40285592489539856,0.431659249841068
4,0.3051305130513051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2983397190293742,0.23292253521126763,0.1298773030338896,0.13604577240940877
5,0.8946218946218946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6157281071694368,0.6615000000000001,0.3702955937960046,0.4259376986649714
6,0.840495867768595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7628004179728317,0.69671581769437,0.2738862814520709,0.35727908455181184
7,0.5842309349418354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5520266182698124,0.48677884615384615,0.2587830473096672,0.32422123331214237
8,0.19850680720245936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5182555780933062,0.1640625,0.14578301118193635,0.1856325492689129
9,0.16462703962703962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544584535925869,0.26177285318559557,0.17811832720923632,0.1983471074380165
10,0.10071301247771836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4090052462690367,0.19852941176470587,0.12975629912716005,0.2021614748887476
11,0.13696969696969696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618230260798278,0.10038951841359775,0.08123386630849318,0.06293706293706293
12,0.2608946608946609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6265461705457667,0.19524793388429754,0.1293944864547672,0.12968849332485693
13,0.22612921669525443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6982129373269569,0.226541095890411,0.14544869099324545,0.18753973299427845
14,0.03424242424242424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618230260798278,0.06692634560906516,0.016214344572553527,0.023521932612841703
15,0.17036031961405096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29878235956205873,0.13347457627118645,0.06494530398384522,0.08073744437380799
16,0.16951695169516953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33563218390804594,0.16637323943661972,0.06491164999864253,0.09154481881754607
17,0.03276787008844425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905551623015471,0.09789364640883978,0.016093490442932824,0.029879211697393517
18,0.2935064935064935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6265461705457667,0.22778925619834714,0.1455822534270098,0.24602670057215506
19,0.3822410147991543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8049318364073776,0.25679347826086957,0.1937120129950785,0.3140495867768595
20,0.13233787146830625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5182555780933062,0.13125,0.09715948293873057,0.14049586776859502
21,0.16462703962703962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544584535925869,0.13088642659279778,0.09711260074896438,0.1144310235219326
22,0.19112050739957714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8049318364073776,0.28889266304347827,0.1937120129950785,0.18372536554354735
23,0.13233787146830625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5182555780933062,0.13125,0.11336732568646582,0.1284170375079466
24,0.2949108307959983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905551623015471,0.19578729281767956,0.17803802413467842,0.21551176096630642
25,0.2634032634032634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544584535925869,0.2290512465373961,0.12951489133307315,0.2123331214240305
26,0.23159127506953592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5182555780933062,0.13125,0.14578301118193635,0.14876033057851237
27,0.06649014416004706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4819460667309938,0.16451949860724235,0.06477731241999232,0.11061665607120155
28,0.2646757429366125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5182555780933062,0.2625,0.11336732568646582,0.22695486331849968
29,0.29073756432246994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6982129373269569,0.226541095890411,0.12927428026437926,0.22886204704386526
30,0.23499702911467618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4090052462690367,0.23161764705882354,0.09730036236658754,0.17482517482517484
31,0.16785502079619727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4090052462690367,0.09926470588235294,0.08107239398630128,0.101716465352829
32,0.23732373237323734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33563218390804594,0.19964788732394365,0.11363588977507784,0.1652892561983471
33,0.2893725992317541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7338896149592841,0.2581967213114754,0.17771747412984526,0.2511125238397965
34,0.3308446786707656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5182555780933062,0.29531250000000003,0.19440653942514216,0.17418944691671964
35,0.262142960707554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905551623015471,0.29368093922651933,0.21042693087302755,0.18372536554354738
36,0.3503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8049318364073776,0.3851902173913044,0.27448410118373034,0.2917991099809281
37,0.31705948372615034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8402982833692006,0.4481707317073171,0.2743643402621986,0.30451366815003184
38,0.37355371900826445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9807433945364978,0.6017091152815014,0.3867347194649826,0.48378893833439285
39,0.16622536040011768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4819460667309938,0.3290389972144847,0.1782791326215644,0.2364907819453274
40,0.06814412784562038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29878235956205873,0.20021186440677968,0.09744159209554983,0.06293706293706293
41,0.20545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618230260798278,0.13385269121813032,0.09748874674247808,0.20851875397329944
42,0.38948728996122356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624319419237749,0.25961538461538464,0.17787761683758382,0.2625556261919898
