,abstract,keyword0,keyword1,introduction,conclusion,text,word freq. in sentence
0,0.5703758290346352,0.0,0.0,0.2558101338589144,0.21762701363073111,0.055325385752279466,0.13244228432563776
1,0.6127146510778224,0.0,0.0,0.12769010043041606,0.21682098765432098,0.08297096046200843,0.21628189550425256
2,0.6127146510778224,0.0,0.0,0.2809182209469154,0.43364197530864196,0.10141920497272332,0.3803159173754554
3,0.5703758290346352,0.0,0.0,0.17906709370124005,0.34820322180916974,0.07378128513623532,0.21142162818955024
4,0.8141654978962132,0.0,0.0,0.17727642276422767,0.3406060606060606,0.11960019428564224,0.2733900364520046
5,0.695292849443047,0.0,0.0,0.22907219021938963,0.30131740196078427,0.11976041449663752,0.31591737545564974
6,1.0,0.0,0.0,0.40185446482564,0.5436011904761905,0.17445017374211255,0.5103280680437418
7,0.1425939572586588,0.0,0.0,0.30697216063069727,0.17410161090458487,0.03686948636832362,0.1810449574726608
8,0.2745515354211006,0.0,0.0,0.9082706174396156,0.3982426303854876,0.12772784113841423,0.2563791008505465
9,0.6325596600196142,0.0,0.0,0.6736753574432297,0.45349178403755863,0.1466345209518713,0.34264884568651244
10,0.25494071146245056,0.0,0.0,0.6497913992297818,0.5792108362779741,0.12834953220092654,0.29890643985419163
11,0.047531319086219596,0.0,0.0,0.30697216063069727,0.17410161090458487,0.0276415366763457,0.10935601458080184
12,0.13569424964936885,0.0,0.0,0.4558536585365854,0.12772727272727274,0.06436999869541014,0.14337788578371796
13,0.13791874554526015,0.0,0.0,0.40655844685537157,0.25732600732600736,0.0736436686536706,0.19076549210206545
14,0.45972915181753377,0.0,0.0,0.40655844685537157,0.21443833943833945,0.09206898659705649,0.232077764277035
15,0.2735949098621421,0.0,0.0,0.43124720061891775,0.4700425790754258,0.1472800894116785,0.3475091130012148
16,0.14381270903010032,0.0,0.0,0.2818656685723687,0.21843905472636813,0.07381576066434979,0.2588092345078977
17,0.23565948118377786,0.0,0.0,0.33199426111908176,0.30354938271604937,0.10141920497272332,0.2928311057108139
18,0.04835082458770614,0.0,0.0,0.2566743572841134,0.13155430711610486,0.05537903662258166,0.08748481166464148
19,0.3647932131495228,0.0,0.0,0.43124720061891775,0.4273114355231143,0.1472800894116785,0.3961117861482377
20,0.41375623663578043,0.0,0.0,0.40655844685537157,0.3431013431013431,0.10128164556874947,0.29647630619684057
21,0.22986457590876688,0.0,0.0,0.40655844685537157,0.3431013431013431,0.0736436686536706,0.2563791008505465
22,0.0467391304347826,0.0,0.0,0.356932394827304,0.17281672816728166,0.05527182385522818,0.10449574726609952
23,0.29519450800915326,0.0,0.0,0.6736753574432297,0.41226525821596244,0.11912191217950002,0.2916160388821382
24,0.14631379962192814,0.0,0.0,0.23139779621146467,0.08803258145363407,0.03692699332527404,0.09963547995139722
25,0.04559915164369035,0.0,0.0,0.43124720061891775,0.04273114355231143,0.04598280314487325,0.08505467800729033
26,0.22434782608695653,0.0,0.0,0.48037823140294633,0.38179347826086957,0.09194320349980128,0.1713244228432562
27,0.21085322000653806,0.0,0.0,0.6736753574432297,0.41226525821596244,0.15580539054266174,0.33778857837181026
28,0.09670164917541228,0.0,0.0,0.2566743572841134,0.2631086142322097,0.05537903662258166,0.15066828675577143
29,0.26708074534161486,0.0,0.0,0.5048213272830403,0.4649518652226234,0.11029618284212644,0.41069258809234466
30,0.0,0.0,0.0,0.33199426111908176,0.1300925925925926,0.05529859369593611,0.09477521263669493
31,0.12281815296731197,0.0,0.0,0.7684319420681972,0.32523148148148145,0.20131238567555468,0.33049817739975673
32,0.16375753728974926,0.0,0.0,0.7684319420681972,0.32523148148148145,0.17384508379288674,0.32928311057108106
33,0.0,0.0,0.0,0.15505226480836237,0.08903675538656527,0.03698464381040321,0.05224787363304977
34,0.19012527634487839,0.0,0.0,0.30697216063069727,0.21762701363073111,0.08300923482821322,0.21871202916160373
35,0.4578527062999112,0.0,0.0,1.0,0.7465044742729307,0.23692190127743903,0.8007290400972047
36,0.42778187177597643,0.0,0.0,0.30697216063069727,0.34820322180916974,0.08300923482821322,0.2758201701093558
37,0.24385633270321358,0.0,0.0,0.23139779621146467,0.22008145363408518,0.04616644440864205,0.2831105710814092
38,0.19012527634487839,0.0,0.0,0.30697216063069727,0.21762701363073111,0.06455333544425738,0.22235722964763044
39,0.24599542334096106,0.0,0.0,0.20603555188094255,0.30927672955974844,0.0646760679422388,0.25273390036451987
40,0.0,0.0,0.0,0.05186048447515192,0.04485951468710089,0.027764473558170553,0.04131227217496959
41,0.237656595431098,0.0,0.0,0.2046481070871315,0.2611524163568773,0.10146513421216906,0.24665856622114193
42,0.18541142651814588,0.0,0.0,0.10180986231972873,0.30131740196078427,0.1289768913957949,0.21263669501822585
43,0.3589565217391304,0.0,0.0,0.27811371291749526,0.4242149758454106,0.16555299665715928,0.24665856622114188
44,0.31159420289855067,0.0,0.0,0.20192853091321614,0.3381468110709988,0.17467811472949926,0.23693803159173737
45,0.35330366312906536,0.0,0.0,0.3779881082392914,0.5475119904076738,0.18379568826436726,0.5346294046172534
