,abstract,keyword0,keyword1,keyword2,keyword3,keyword4,introduction,conclusion,text,word freq. in sentence
0,0.6063531610090315,0.0,0.0,0.0,0.0,0.0,0.16736842105263158,0.15012106537530265,0.07469978300468808,0.11327231121281468
1,0.7082179132040628,0.0,0.0,0.0,0.0,0.0,0.16627450980392158,0.20928270042194091,0.10441203576853209,0.08810068649885586
2,0.7582619339045289,0.0,0.0,0.0,0.0,0.0,0.49719869706840386,0.2386766917293233,0.08940877491254463,0.20366132723112135
3,0.8077274110130819,0.0,0.0,0.0,0.0,0.0,0.5781818181818182,0.11908763505402159,0.08932975168650367,0.1510297482837529
4,1.0,0.0,0.0,0.0,0.0,0.0,0.5707692307692308,0.5019047619047619,0.19301060985905868,0.40846681922196804
5,0.7582619339045289,0.0,0.0,0.0,0.0,0.0,0.08286644951140065,0.4176842105263157,0.059583151598230424,0.09382151029748285
6,0.34082156611039793,0.0,0.0,0.0,0.0,0.0,0.17016722408026758,0.12138268583664728,0.030030323619108117,0.13043478260869565
7,0.6575851393188855,0.0,0.0,0.0,0.0,0.0,0.16681967213114754,0.11984294774992449,0.04476085776600296,0.13272311212814644
8,0.4489537095751427,0.0,0.0,0.0,0.0,0.0,0.12677740863787376,0.18129759366433137,0.0,0.037757437070938225
9,0.6063531610090315,0.0,0.0,0.0,0.0,0.0,0.33473684210526317,0.21016949152542372,0.1344869094661835,0.2276887871853547
10,0.9527511961722489,0.0,0.0,0.0,0.0,0.0,0.36810289389067524,0.35502535043244854,0.22290321884050984,0.276887871853547
11,0.34082156611039793,0.0,0.0,0.0,0.0,0.0,0.21270903010033446,0.18207402875497092,0.06003781049021692,0.12356979405034328
12,0.2857604133031966,0.0,0.0,0.0,0.0,0.0,0.12805369127516777,0.12164316370324953,0.01504946918955762,0.09038901601830665
13,0.34082156611039793,0.0,0.0,0.0,0.0,0.0,0.042541806020066894,0.18207402875497092,0.030030323619108117,0.07437070938215104
14,0.2739938080495356,0.0,0.0,0.0,0.0,0.0,0.5004590163934427,0.11984294774992449,0.07463173999278197,0.15560640732265446
15,0.11090225563909774,0.0,0.0,0.0,0.0,0.0,0.4198019801980198,0.0902638762511374,0.0598097900732632,0.10411899313501147
16,0.47637559808612445,0.0,0.0,0.0,0.0,0.0,0.7362057877813505,0.17751267521622427,0.11882891392198143,0.1876430205949657
17,0.7041003671970624,0.0,0.0,0.0,0.0,0.0,0.5800651465798046,0.08950375939849622,0.059583151598230424,0.13844393592677348
18,0.1634349030470914,0.0,0.0,0.0,0.0,0.0,0.5403921568627451,0.11959011452682336,0.059639682347499404,0.11556064073226546
19,0.33469902300661836,0.0,0.0,0.0,0.0,0.0,0.37907284768211924,0.21106382978723404,0.04489715076475632,0.11784897025171628
20,0.3563416738567731,0.0,0.0,0.0,0.0,0.0,1.0,0.2624338624338624,0.13291474611069715,0.20137299771167047
21,0.21293233082706767,0.0,0.0,0.0,0.0,0.0,0.6975483870967742,0.2371787208607292,0.13380905088952255,0.20938215102974833
22,0.3140153755174453,0.0,0.0,0.0,0.0,0.0,0.8127795527156549,0.383011583011583,0.133472422026226,0.21967963386727687
23,0.16635338345864661,0.0,0.0,0.0,0.0,0.0,0.4198019801980198,0.12035183500151651,0.04485165072109955,0.09839816933638446
24,0.4283121597096189,0.0,0.0,0.0,0.0,0.0,0.6586407766990292,0.4753519017669961,0.059470346668902455,0.1739130434782609
25,0.22447685478757134,0.0,0.0,0.0,0.0,0.0,0.3380730897009967,0.12086506244288758,0.044942720062665226,0.11441647597254007
26,0.3105263157894737,0.0,0.0,0.0,0.0,0.0,0.8883809523809525,0.29340431824903873,0.08877992140892955,0.1762013729977116
27,0.4283121597096189,0.0,0.0,0.0,0.0,0.0,0.6586407766990292,0.2970949386043725,0.14881185069665148,0.28489702517162474
28,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.7746153846153846,0.17714285714285713,0.0444452408971917,0.12929061784897022
29,0.6960072595281308,0.0,0.0,0.0,0.0,0.0,0.6586407766990292,0.3268044324648098,0.17859235203923451,0.3443935926773456
30,0.34082156611039793,0.0,0.0,0.0,0.0,0.0,0.25525083612040134,0.12138268583664728,0.07504155392577132,0.1601830663615561
