,abstract,keyword0,keyword1,keyword2,keyword3,keyword4,keyword5,introduction,conclusion,text,word freq. in sentence
0,0.681142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.24551519644180875,0.33951434878587194,0.12626310254661777,0.4070107108081792
1,0.5258823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.2743402415386909,0.37545494895694626,0.10532956403917464,0.32521908471275557
2,0.8277777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.46115288220551376,0.6079051383399209,0.18921300515598005,0.5160662122687437
3,0.7554929577464788,0.0,0.0,0.0,0.0,0.0,0.0,0.4896510940272028,0.5417877586966093,0.1472339816514291,0.5744888023369036
4,0.8277777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.4068996019460416,0.4390425999121651,0.1681837154281791,0.35150925024342744
5,0.5655474452554744,0.0,0.0,0.0,0.0,0.0,0.0,0.3287426487009603,0.37495567375886524,0.12636676038737893,0.1392405063291139
6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53875997364761,0.8052356020942407,0.2519699753947737,0.843232716650438
7,0.17529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.32920828984642914,0.2389258766089658,0.08425778016693762,0.21226874391431347
8,0.3552317880794702,0.4,0.35135135135135137,0.0,0.4,0.0,0.4390243902439025,0.7253084166727498,0.6358137510879024,0.1993572297176797,0.5705939629990262
9,0.29588652482269506,0.0,0.0,0.0,0.0,0.0,0.0,0.46309867495743573,0.4746913580246913,0.15779639219734298,0.5014605647517039
10,0.48324324324324325,0.0,0.0,0.0,0.0,0.0,0.0,0.647412402873479,0.5711227610310179,0.16800366107140619,0.6932814021421615
11,0.5036619718309859,0.0,0.0,0.0,0.0,0.0,0.0,0.4896510940272028,0.5417877586966093,0.1472339816514291,0.5082765335929893
12,0.4552777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.5425328025947221,0.4390425999121651,0.1681837154281791,0.5598831548198635
13,0.12503496503496503,0.0,0.0,0.0,0.0,0.0,0.0,0.5161290322580645,0.304353562005277,0.10512500940501399,0.29113924050632906
14,0.12503496503496503,0.0,0.0,0.0,0.0,0.0,0.0,0.5161290322580645,0.304353562005277,0.10512500940501399,0.2453748782862707
15,0.40975,0.0,0.0,0.0,0.0,0.0,0.0,0.955155010814708,0.6945806451612903,0.3350241762362408,0.5306718597857838
16,0.043823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.32920828984642914,0.10239680426098534,0.11586545597529314,0.06426484907497565
17,0.2897222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.5425328025947221,0.4052700922266139,0.13663978083647765,0.3174294060370009
18,0.46496453900709217,0.0,0.0,0.0,0.0,0.0,0.0,0.46309867495743573,0.5085978835978835,0.15779639219734298,0.4352482960077897
19,0.34802919708029195,0.0,0.0,0.0,0.0,0.0,0.0,0.35613786942604037,0.4090425531914893,0.12636676038737893,0.46932814021421604
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19340791350702002,0.20616621983914207,0.052730042840646724,0.05842259006815968
21,0.12680851063829787,0.0,0.0,0.0,0.0,0.0,0.0,0.46309867495743573,0.30515873015873013,0.11570598233347498,0.13534566699123657
22,0.044148148148148145,0.0,0.0,0.0,0.0,0.0,0.0,0.3022023142963792,0.20506666666666665,0.10535884519412594,0.10808179162609542
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24795987122856927,0.10280748663101605,0.05269804319954522,0.04576436222005841
24,0.08895522388059701,0.0,0.0,0.0,0.0,0.0,0.0,0.2751196172248804,0.17111704494882063,0.05268205550926024,0.20740019474196686
25,0.13147058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.32920828984642914,0.20479360852197068,0.08425778016693762,0.12560856864654332
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13854378435358783,0.0,0.010543860117930329,0.007789678675754623
27,0.45213793103448274,0.0,0.0,0.0,0.0,0.0,0.0,0.5688627162311373,0.6071052631578947,0.1786506628103381,0.5180136319376826
28,0.36243243243243245,0.0,0.0,0.0,0.0,0.0,0.0,0.647412402873479,0.6047182175622542,0.21001987479600268,0.6484907497565724
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22072274703853653,0.03431503792949576,0.021074395858250182,0.0175267770204479
30,0.5767741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.8281669691470054,0.932121212121212,0.3144874127287711,0.9552093476144106
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16601503759398498,0.06881431767337806,0.05274605480373773,0.059396299902629006
32,0.21594202898550724,0.0,0.0,0.0,0.0,0.0,0.0,0.38299137674695216,0.20424966799468788,0.08420990183953288,0.11392405063291143
33,0.11316455696202532,0.0,0.0,0.0,0.0,0.0,0.0,0.9045691150954309,0.33160845191893057,0.29328712377369776,0.2093476144109054
34,0.21134751773049645,0.0,0.0,0.0,0.0,0.0,0.0,0.46309867495743573,0.16953262786596118,0.136751187265409,0.14897760467380722
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16601503759398498,0.03440715883668903,0.042194171126759945,0.0243427458617332
36,0.745,0.0,0.0,0.0,0.0,0.0,0.0,0.7511299023181222,0.7686657974793567,0.27275880223307,0.9600778967867574
37,0.08962406015037593,0.0,0.0,0.0,0.0,0.0,0.0,0.24795987122856927,0.2056149732620321,0.05269804319954522,0.07984420642648489
