,abstract,keyword0,keyword1,keyword2,keyword3,keyword4,keyword5,introduction,conclusion,text,word freq. in sentence
0,0.5897177419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.16104128418773245,0.3285198555956678,0.11925728343669306,0.2591493570722059
1,0.46487603305785125,0.0,0.0,0.0,0.0,0.0,0.0,0.11752479924421351,0.14233576642335766,0.13932010826844068,0.07912957467853614
2,0.3336864406779661,0.0,0.0,0.0,0.0,0.0,0.0,0.10319002701805943,0.23985239852398524,0.03982413621574994,0.048466864490603376
3,0.46487603305785125,0.0,0.0,0.0,0.0,0.0,0.0,0.1322153991497402,0.2846715328467153,0.13932010826844068,0.25024727992087054
4,0.5897177419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.16104128418773245,0.6101083032490975,0.21871034215200846,0.5380811078140456
5,0.9304511278195488,0.0,0.0,0.0,0.0,0.0,0.0,0.28981455595937006,0.5909090909090909,0.3765492051648495,0.4174085064292782
6,0.5487804878048781,0.0,0.0,0.0,0.0,0.0,0.0,0.14656905869046125,0.4239130434782608,0.19889860450021202,0.2373887240356084
7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27470092357280107,0.767361111111111,0.3762645488806215,0.7141444114737884
8,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.5544516738537493,0.25742574257425743,0.1967887718375366,0.15133531157270042
9,0.09533898305084745,0.0,0.0,0.0,0.0,0.0,0.0,0.10319002701805943,0.09594095940959409,0.019890424555583805,0.03560830860534126
10,0.29166666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.3469906403024856,0.36111111111111105,0.15833169767566804,0.23046488625123648
11,0.2766393442622951,0.0,0.0,0.0,0.0,0.0,0.0,0.16141106899642985,0.3309090909090909,0.05964283186922202,0.13748763600395653
12,0.2860169491525424,0.0,0.0,0.0,0.0,0.0,0.0,0.10319002701805943,0.23985239852398524,0.09962527119624837,0.12660731948565782
13,0.38645038167938933,0.0,0.0,0.0,0.0,0.0,0.0,0.29047322540473225,0.41197183098591544,0.27763145335782546,0.48071216617210705
14,0.7705479452054794,0.0,0.0,0.0,0.0,0.0,0.0,0.4998086783500421,0.7391304347826086,0.3352378945373612,0.35014836795252247
15,0.19946808510638298,0.0,0.0,0.0,0.0,0.0,0.0,0.43081422194859165,0.22108843537414966,0.11840951022844648,0.2739861523244314
16,0.1829268292682927,0.0,0.0,0.0,0.0,0.0,0.0,0.1758828704285535,0.14130434782608695,0.09940969392522998,0.10187932739861527
17,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.13236754575405518,0.19047619047619047,0.07961962264809895,0.11078140454995059
18,0.503731343283582,0.0,0.0,0.0,0.0,0.0,0.0,0.33290929117733753,0.45296167247386754,0.35658763468336674,0.4075173095944612
19,0.30570652173913043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.771513353115727,0.4472945151992731,0.6884272997032629
20,0.04610655737704918,0.0,0.0,0.0,0.0,0.0,0.0,0.16141106899642985,0.3781818181818182,0.07954778952771464,0.17012858555885269
21,0.14423076923076922,0.0,0.0,0.0,0.0,0.0,0.0,0.6355104821009612,0.3786407766990291,0.2356531468109553,0.3066271018793276
22,0.1744186046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.2620214060598496,0.36879432624113473,0.2579907228964028,0.29080118694362034
23,0.17307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.27626349992987054,0.3674911660777385,0.2380430726595595,0.3966369930761624
24,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.20472712454155043,0.37410071942446044,0.11920712699497785,0.3273986152324433
