,abstract,keyword0,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,introduction,conclusion,text,word freq. in sentence
10,0.08296296296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0799922600619195,0.03888888888888889,0.022245189498062812,0.009167636786961605
11,0.19444444444444442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165625,0.05675675675675676,0.06656627481459891,0.017462165308498298
12,0.1212121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11464519762441122,0.057692307692307696,0.04444516519633282,0.019935972060535555
13,0.04066811909949165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10603262542320713,0.009641873278236915,0.03889940252507502,0.011423166472642634
14,0.07977207977207976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1317701958384333,0.03825136612021858,0.04997541683325589,0.01768044237485453
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0799922600619195,0.0,0.01668389212354711,0.003055878928987202
16,0.04175988068605518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07124392513700754,0.03899721448467967,0.016688136308773145,0.013969732246798636
17,0.12043010752688171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12322432294328053,0.028767123287671233,0.03332540707634606,0.011132130384167663
18,0.38647342995169076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174007475502576,0.1320754716981132,0.08318674084426482,0.06519208381839366
19,0.12362030905077262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08870635492841693,0.05817174515235458,0.044479066924171355,0.030194994179278303
20,0.5152158527954706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1402830092639723,0.07629427792915532,0.0721683870514711,0.03303259604190928
21,0.4666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165625,0.08513513513513514,0.07211346438248216,0.03201396973224687
22,0.15954415954415951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1317701958384333,0.01912568306010929,0.022211296370335948,0.0035651920838184015
23,0.4173441734417344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1989629369224588,0.10294117647058824,0.08312349699668935,0.02677532013969738
24,0.19323671497584538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174007475502576,0.0849056603773585,0.07209517539836284,0.024519790454016366
25,0.2884473877851361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08870635492841693,0.04847645429362881,0.0555988336552142,0.014697322467986067
26,0.2577251808021039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23992637548502635,0.07387862796833773,0.09408741121288981,0.033905704307334195
27,0.2884473877851361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08870635492841693,0.06786703601108034,0.050038950289692775,0.019717694994179323
28,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0973864103618421,0.106353591160221,0.06114317082932211,0.030049476135040817
29,0.4786324786324786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23992637548502635,0.14775725593667546,0.07748375041061514,0.04270954598370209
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018023438317463638,0.00991501416430595,0.011142431223743053,0.003928987194412117
31,0.1693121693121693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053643724696356275,0.0392156862745098,0.03339326232109302,0.013969732246798636
32,0.5490196078431373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24802631578947368,0.21184210526315791,0.1438619820828667,0.04794819557625156
33,0.40935672514619875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0973864103618421,0.08701657458563536,0.055584700753929184,0.029903958090803335
34,0.20334059549745823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10603262542320713,0.0674931129476584,0.061127632539403606,0.03383294528521545
35,0.2846768336964415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10603262542320713,0.05785123966942149,0.05557057503582146,0.02568393480791624
36,0.404040404040404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11464519762441122,0.057692307692307696,0.03888951954679121,0.00953143189755532
37,0.16374269005847952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0973864103618421,0.03867403314917127,0.033350820452357516,0.003128637951105945
38,0.24086021505376343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12322432294328053,0.07671232876712329,0.0499881106145191,0.023937718277066415
39,0.24561403508771926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0973864103618421,0.04834254143646409,0.050026230678536274,0.019426658905704355
40,0.39381153305203936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1487629546840073,0.10461956521739131,0.08325008100226806,0.05042200232828884
41,0.2424242424242424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11464519762441122,0.07692307692307693,0.06111210214495762,0.016589057043073386
42,0.20334059549745823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10603262542320713,0.0674931129476584,0.02222823001432858,0.005384167636786975
43,0.2828282828282828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09700747491296334,0.06730769230769232,0.07222339344404083,0.018626309662398186
44,0.12362030905077262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03548254197136677,0.04847645429362881,0.0555988336552142,0.015061117578579778
45,0.12612612612612611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035692084542063816,0.03910614525139665,0.03894889285907639,0.014115250291036122
46,0.04291187739463601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008976029181865556,0.009859154929577466,0.022273512886779468,0.001964493597206058
47,0.04291187739463601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01795205836373111,0.009859154929577466,0.022273512886779468,0.0010186263096624007
48,0.257915947035118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12295374512229941,0.16501240694789082,0.28605914625986884,0.051222351571595
49,0.5478686233403214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05240340736233647,0.09485094850948511,0.09987474828183797,0.05100407450523878
50,0.16374269005847952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0708264802631579,0.058011049723756904,0.06114317082932211,0.01178696158323635
51,0.16374269005847952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05311986019736842,0.03867403314917127,0.06114317082932211,0.016661816065192125
52,0.04204204204204204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026769063406547864,0.03910614525139665,0.03894889285907639,0.011423166472642634
53,0.0813362381989833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03534420847440238,0.08677685950413223,0.06668469004298574,0.010040745052386522
54,0.12280701754385963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03541324013157895,0.08701657458563536,0.06114317082932211,0.024374272409778866
55,0.12043010752688171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528104241185488,0.057534246575342465,0.07775928317814082,0.008731082654249149
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00881886135572394,0.04807692307692308,0.07222339344404083,0.006912107101280576
57,0.12280701754385963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05311986019736842,0.06767955801104973,0.06114317082932211,0.018626309662398182
58,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03486842105263158,0.07567567567567568,0.10539660178978161,0.017243888242142073
59,0.358974358974359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07027743778049775,0.0860655737704918,0.08329236138875981,0.051440628637951236
60,0.39381153305203936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10500914448282869,0.10461956521739131,0.09435009180257048,0.03943538998835865
61,0.2846768336964415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06185236483020416,0.07713498622589532,0.06668469004298574,0.024374272409778873
62,0.20467836257309938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017706620065789474,0.04834254143646409,0.06114317082932211,0.012077997671711322
63,0.08296296296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04444014447884417,0.03888888888888889,0.050051676370641326,0.010113504074505264
64,0.12200435729847493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04418026059300297,0.03856749311294766,0.06668469004298574,0.023137369033760243
65,0.15752461322081573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026252286120707173,0.05706521739130435,0.09435009180257048,0.022118742724097844
66,0.04014336917562724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008801737353091466,0.009589041095890411,0.07775928317814082,0.010040745052386519
67,0.07681755829903977,0.0,0.0,0.0,0.21568627450980393,0.0,0.0,0.0,0.0,0.20138888888888887,0.20833333333333331,0.3247863247863248,0.0,0.20930232558139536,0.0,0.3252032520325204,0.2517006802721088,0.0,0.5416666666666666,0.21111111111111114,0.0,0.21276595744680848,0.21276595744680848,0.0347348255696713,0.056451612903225805,0.11643190842000777,0.020227008149010527
68,0.08296296296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008888028895768833,0.019444444444444445,0.050051676370641326,0.005456926658905717
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019444444444444445,0.050051676370641326,0.0034196740395809164
70,0.039381153305203934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01750152408047145,0.028532608695652176,0.09435009180257048,0.008221769499417947
71,0.23188405797101447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696029902010304,0.07547169811320756,0.11091565445901974,0.027793946449359785
72,0.2884473877851361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06209444844989185,0.0775623268698061,0.0555988336552142,0.032596041909196814
73,0.2087994034302759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05343294385275566,0.07799442896935933,0.044501696823395054,0.017243888242142066
74,0.04066811909949165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026508156355801782,0.05785123966942149,0.06668469004298574,0.008658323632130404
75,0.12200435729847493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06185236483020416,0.03856749311294766,0.06668469004298574,0.023355646100116475
76,0.08408408408408408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017846042271031908,0.03910614525139665,0.03894889285907639,0.010695576251455206
77,0.1278538812785388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0268748699812773,0.03932584269662921,0.027834803050656498,0.01935389988358561
78,0.16816816816816815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035692084542063816,0.05865921787709497,0.03894889285907639,0.01833527357392321
79,0.1499330655957162,0.0,0.23148148148148148,0.0,0.5789473684210527,0.0,0.2882882882882883,0.0,0.23684210526315788,0.0,0.0,0.29457364341085274,0.21022727272727273,0.0,0.14130434782608695,0.0,0.930817610062893,0.24603174603174602,0.5,0.0,0.24806201550387597,0.19607843137254902,0.0,0.04308835301180708,0.03723404255319149,0.13846897971501862,0.039653667054714875
80,0.039631988676574664,0.38271604938271603,0.6172839506172839,0.0,0.25287356321839083,0.38095238095238093,0.38095238095238093,0.0,0.6206896551724138,0.46774193548387094,0.7094594594594595,0.37254901960784315,0.7928571428571428,0.7105263157894737,0.527027027027027,0.37037037037037035,0.2803030303030303,0.6262626262626263,0.0,0.7125,0.6274509803921569,0.7142857142857142,0.7142857142857142,0.008767688078998269,0.02861035422343324,0.0888226302171952,0.014115250291036122
81,0.0,0.0,0.3968253968253968,0.0,0.31884057971014496,0.0,0.48484848484848486,0.0,0.391304347826087,0.0,0.0,0.4523809523809524,0.0,0.0,0.0,0.0,0.6491228070175438,0.38271604938271603,0.7027027027027027,0.0,0.38095238095238093,0.27777777777777773,0.0,0.0,0.019390581717451526,0.0555988336552142,0.009167636786961605
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016709389666272854,0.0003637951105937145
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03894889285907639,0.005165890570430746
84,0.0,0.5166666666666667,0.0,0.0,1.0,0.5079365079365079,0.5079365079365079,0.0,0.0,0.0,0.2916666666666667,0.4691358024691358,0.3303571428571428,0.2903225806451613,0.21666666666666665,0.45977011494252873,1.0,0.0,0.0,0.2878787878787879,0.0,0.2857142857142857,0.2857142857142857,0.008888028895768833,0.009722222222222222,0.050051676370641326,0.008512805587892918
85,0.037940379403794036,0.303921568627451,0.7352941176470589,0.0,0.20370370370370372,0.30476190476190473,0.30476190476190473,0.0,0.75,0.5723684210526315,0.7954545454545455,0.3089430894308943,0.8809523809523808,0.8,0.7386363636363635,0.31007751937984496,0.2418300653594771,0.775,0.0,0.8085106382978724,0.7804878048780487,0.8163265306122448,0.8163265306122448,0.0,0.0374331550802139,0.12745602872825698,0.02481082654249134
86,0.0,0.7126436781609196,0.5747126436781609,0.0,0.4731182795698925,0.7111111111111111,0.7111111111111111,0.0,0.5806451612903226,0.4393939393939394,0.8974358974358975,0.7037037037037037,1.0,0.9000000000000001,1.0,0.7017543859649122,0.536231884057971,0.5904761904761905,0.0,0.9047619047619048,0.5925925925925926,0.9090909090909091,0.9090909090909091,0.00873390122705608,0.03794037940379404,0.09987474828183797,0.012514551804423778
87,0.0,1.0,0.26881720430107525,0.0,0.6666666666666667,1.0,1.0,0.0,0.27272727272727276,0.20714285714285713,0.853658536585366,1.0,0.9487179487179487,0.8571428571428571,0.9512195121951218,1.0,0.7708333333333333,0.2792792792792793,0.0,0.8636363636363638,0.2807017543859649,0.8695652173913043,0.8695652173913043,0.0174007475502576,0.03773584905660378,0.11091565445901974,0.012223515715948804
88,0.0,0.4492753623188406,0.0,0.0,0.29333333333333333,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.2651515151515152,0.4222222222222222,0.2983870967741935,0.2647058823529412,0.19696969696969696,0.4166666666666667,0.30833333333333335,0.0,0.0,0.2638888888888889,0.0,0.2631578947368421,0.2631578947368421,0.008836052118600595,0.028925619834710745,0.06668469004298574,0.005820721769499432
89,0.0426179604261796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019662921348314606,0.027834803050656498,0.004874854481955774
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055726353915891294,0.0020372526193248013
91,0.0,0.5166666666666667,0.8333333333333334,0.0,0.33333333333333337,0.5079365079365079,0.5079365079365079,0.0,0.8181818181818182,0.6041666666666666,0.8750000000000001,0.4691358024691358,0.9910714285714285,0.8709677419354839,0.65,0.45977011494252873,0.3333333333333333,0.7948717948717949,0.0,0.8636363636363638,0.7901234567901234,0.8571428571428571,0.8571428571428571,0.0,0.029166666666666667,0.050051676370641326,0.011132130384167662
92,0.16592592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053328173374613,0.03888888888888889,0.050051676370641326,0.020299767171129267
93,0.08465608465608465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017881241565452094,0.029411764705882353,0.03339326232109302,0.013023864959254979
94,0.12200435729847493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04418026059300297,0.048209366391184574,0.06668469004298574,0.015424912689173495
95,0.12612612612612611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035692084542063816,0.03910614525139665,0.03894889285907639,0.013533178114086178
96,0.25055928411633105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04452745321062972,0.06824512534818943,0.044501696823395054,0.01826251455180447
