is_a_highlight	abstract	keyword1	keyword2	keyword3	keyword4	introduction	conclusion	text	word freq. in sentence	n_sents_intro	n_sents_text	n_sents_abst	n_sents_conclu
0.0	0.9105990783410138	0.0	0.6071428571428571	0.8571428571428571	0.35714285714285715	0.47505165917102227	0.4289182792167309	0.8181768529138674	0.32956097560975606	0.35294117647058826	0.1791044776119403	0.4	1.0
0.0	0.4830718414533443	0.2058823529411765	0.0	0.0	0.0	0.2115819925899609	0.20029209843610352	0.17713276680278114	0.305226480836237	1.0	1.0	1.0	0.5
0.0	0.48412123719871725	0.0	0.0	0.0	0.0	0.18524142273862967	0.17171214803165036	0.2960544518842344	0.49356984478935695	1.0	1.0	1.0	0.5
0.0	0.6275399690562145	0.0	0.0	0.4444444444444444	0.0	0.3173117908539185	0.28612083383788794	0.5309002701361707	0.42829268292682915	1.0	1.0	1.0	0.5
0.0	0.6279933938893476	0.0	0.0	0.0	0.0	0.23802974166370602	0.22890794256452612	0.17713276680278114	0.20905923344947733	1.0	1.0	1.0	0.5
0.0	0.7690253671562083	0.2916666666666667	0.0	0.0	0.0	0.3961813721514881	0.3432158724559813	0.17597719423277233	0.15121951219512195	0.17647058823529413	0.08955223880597014	0.2	0.0
0.0	0.6275399690562145	0.0	0.0	0.0	0.5555555555555556	0.3701970893295715	0.3433491044613726	0.5309002701361707	0.45365853658536587	0.0	0.0	0.2	0.25
0.0	0.7230404779070965	0.0	0.0	0.0	0.0	0.23789209917623663	0.37191540147667784	0.35327133659825016	0.45538020086083214	1.0	1.0	1.0	0.5
0.0	0.3881401617250674	0.0	0.5151515151515151	0.0	0.0	0.10591355778904686	0.1431219533054082	0.11875693673695893	0.3658536585365853	0.35294117647058826	0.1791044776119403	0.4	1.0
0.0	0.28984310487200654	0.0	1.0	0.9411764705882353	0.0	0.2909252398111963	0.1716762543076809	0.1180885112018541	0.3721254355400696	0.35294117647058826	0.1791044776119403	0.4	1.0
0.0	0.14429599177800614	0.0	0.24637681159420288	0.34782608695652173	0.0	0.5019264110961279	0.3146324768734256	0.17614135206321335	0.14780487804878054	0.35294117647058826	0.1791044776119403	0.4	1.0
0.0	0.29047274231923037	0.0	0.0	0.5714285714285714	0.0	0.2646306039123281	0.20033311983492577	0.11842178075369376	0.1849223946784922	1.0	1.0	1.0	0.5
0.0	0.193089221248066	0.0	0.31481481481481477	0.0	0.18518518518518517	0.343754440091745	0.20027842790266107	0.1769667567120569	0.15121951219512186	0.35294117647058826	0.1791044776119403	0.4	1.0
0.0	0.09724675324675323	0.0	0.0	1.0	0.0	0.13246868136337753	0.028627810744577806	0.05954699760698982	0.07317073170731703	1.0	1.0	1.0	0.5
0.0	0.14523637115961519	0.0	0.4047619047619047	0.5714285714285714	0.0	0.21170448312986248	0.11447020442509956	0.17763267113054065	0.44301552106430164	0.35294117647058826	0.1791044776119403	0.4	1.0
0.0	0.2894248608534323	0.0	0.2982456140350877	0.42105263157894735	0.0	0.31725061641959146	0.2002647590018135	0.23573474333553646	0.1463414634146341	0.35294117647058826	0.1791044776119403	0.4	1.0
0.0	0.09640539705427953	0.0	0.0	0.0	0.0	0.4229192874244207	0.25747252831440487	0.11775711219941672	0.011190817790530824	1.0	1.0	1.0	0.5
0.0	0.38589981447124305	0.0	0.0	0.0	0.0	0.37012571915619	0.314714465798359	0.3536021150033047	0.2067073170731707	1.0	1.0	1.0	0.5
0.0	0.19392934838910184	0.0	0.0	0.0	0.0	0.2117862223125381	0.08586291050560112	0.05932250374230748	0.1772357723577236	1.0	1.0	1.0	0.5
0.0	0.24153592072667215	0.0	0.3333333333333333	0.47058823529411764	0.0	0.2909252398111963	0.22890794256452612	0.29522127800463527	0.4118466898954703	0.35294117647058826	0.1791044776119403	0.4	1.0
0.0	0.28776388604222175	0.0	0.0	0.0	0.0	0.4751431031862621	0.17155670139279044	0.35097310299584517	0.21707317073170726	1.0	1.0	1.0	0.5
0.0	0.09682424743974345	0.0	0.4047619047619047	0.5714285714285714	0.0	0.2381675435210953	0.17171214803165036	0.17763267113054065	0.2913525498891352	0.35294117647058826	0.1791044776119403	0.4	1.0
0.0	0.7199261614193416	0.0	0.0	0.3076923076923077	0.0	0.5808422673935513	0.5147743157249633	0.6440492476060191	0.31876988335100753	1.0	1.0	1.0	0.5
0.0	0.4338242867442579	0.0	0.0	0.0	0.0	0.4229192874244207	0.37191540147667784	0.5887855609970836	0.4020086083213773	1.0	1.0	1.0	0.5
0.0	0.62708719851577	0.18421052631578946	0.0	0.0	0.0	0.37012571915619	0.2574896124000862	0.3536021150033047	0.3914634146341463	1.0	1.0	1.0	0.5
0.0	0.3330960854092527	0.0	0.0	0.0	0.0	0.4741391511818347	0.3143253668309605	0.17371069863087832	0.0037630662020906127	1.0	1.0	1.0	0.5
0.0	0.8534954407294832	0.0	0.0	0.0	0.07751937984496124	1.0	0.5427949678885231	0.46110751993104937	0.1324390243902439	1.0	1.0	1.0	0.5
0.0	0.5702101736216875	0.2625	0.14166666666666666	0.2	0.0	0.5529499151103565	0.48574401780542237	0.23118889429049858	0.08266315095583388	0.17647058823529413	0.08955223880597014	0.2	0.0
0.0	0.09738840911455623	0.0	0.0	0.0	0.0	0.053007954753524704	0.028634654591277446	0.11931976582102036	0.09268292682926833	1.0	1.0	1.0	0.5
0.0	0.28984310487200654	0.411764705882353	0.3333333333333333	0.0	0.0	0.26447749073745114	0.314755474949794	0.17713276680278114	0.4745644599303135	0.17647058823529413	0.08955223880597014	0.2	0.0
0.0	0.4347646573080099	0.0	0.0	0.0	0.0	0.3438207379586865	0.3433713190782166	0.41330978920648936	0.321951219512195	1.0	1.0	1.0	0.5
0.0	0.4313364055299539	0.375	0.0	0.0	0.0	0.5014434180138568	0.4289182792167309	0.2922060188978098	0.2534634146341464	0.17647058823529413	0.08955223880597014	0.2	0.0
0.0	0.33937635968092816	0.0	0.0	0.0	0.0	0.23825950010160535	0.17173608432826004	0.11864500748461496	0.2520325203252032	1.0	1.0	1.0	0.5
0.0	0.2879704645677366	0.0	0.0	0.0	0.0	0.5808422673935513	0.3717719551154263	0.35129958960328317	0.15206786850477194	1.0	1.0	1.0	0.5
0.0	0.38368518138962904	0.0	0.0	0.0	0.37037037037037035	0.42234942505445516	0.3145505270956961	0.584955171659742	0.18414634146341466	0.0	0.14925373134328357	0.0	0.0
0.0	0.09710550887021475	0.0	0.0	0.0	0.0	0.1324175153991584	0.08587659165808013	0.1188690773759929	0.47038327526132395	1.0	1.0	1.0	0.5
0.0	0.38589981447124305	0.3684210526315789	0.0	0.0	0.0	0.37012571915619	0.2861020390992226	0.17680105750165234	0.2359756097560975	0.17647058823529413	0.08955223880597014	0.2	0.0
0.0	0.09710550887021475	0.0	0.0	0.0	0.0	0.18538452155882174	0.14313221478275892	0.05943453868799645	0.2195121951219512	1.0	1.0	1.0	0.5
0.0	0.4344507478081485	0.0	0.0	0.0	0.5555555555555556	0.3701970893295715	0.3147349691496303	0.41292243232813275	0.42634146341463414	0.0	0.0	0.2	0.25
0.0	0.09731752963194011	0.0	0.0	0.0	0.0	0.1059954233409611	0.028631232463450583	0.11920677361853833	0.03658536585365853	1.0	1.0	1.0	0.5
