is_a_highlight	abstract	keyword1	keyword2	keyword3	introduction	conclusion	text	word freq. in sentence	n_sents_intro	n_sents_text	n_sents_abst	n_sents_conclu
0.0	0.4245969698603548	0.8333333333333333	0.0	0.0	0.11934856587263004	0.05095474906119377	0.11920110509957406	0.26312769010043047	1.0	0.6116504854368932	1.0	0.6666666666666666
0.0	0.4856988667026444	0.45454545454545453	0.0	0.0	0.1790757046839994	0.11890826658930773	0.1490743140134174	0.4363143631436314	1.0	0.6116504854368932	1.0	0.6666666666666666
0.0	0.6060116354234001	0.38461538461538464	1.0	0.0	0.17897002412649926	0.16985485675261383	0.11914281605062561	0.34663710273466375	1.0	0.6116504854368932	1.0	0.6666666666666666
0.0	0.48525367984040546	0.41666666666666663	0.0	0.0	0.2088599902771026	0.1358892264930718	0.14900138137446758	0.5148732663797225	1.0	0.6116504854368932	1.0	0.6666666666666666
0.0	0.36460865337870685	0.5	0.0	0.0	0.08956429588964943	0.1019258232436022	0.08948839085095349	0.2979435676709708	1.0	0.6116504854368932	1.0	0.6666666666666666
0.0	0.6647864625302176	0.625	0.0	0.0	0.23841564927857936	0.118878593860165	0.2974207261029412	0.38402678144428504	1.0	0.6116504854368932	1.0	0.6666666666666666
0.0	0.3649437716262976	0.0	0.0	0.0	0.08959075506125642	0.06795277473724726	0.08953223621638758	0.2577714012434242	1.0	1.0	0.16666666666666666	1.0
0.0	0.6660029061944998	0.0	0.0	1.0	0.3280149227832726	0.13587587318191996	0.11908458398021965	0.25777140124342424	0.0	0.0	0.0	0.0
0.0	0.24374390640233995	0.0	0.0	0.0	0.11952496044235018	0.06796019648445109	0.1194934079566108	0.20956480153036822	1.0	1.0	0.16666666666666666	1.0
0.0	0.5454104718810601	0.38461538461538464	0.0	0.0	0.2386266988353323	0.13588254954590068	0.08935711203796923	0.40993869831746454	1.0	0.6116504854368932	1.0	0.6666666666666666
0.0	0.12131341996010137	0.41666666666666663	0.0	0.0	0.2685342732134176	0.11890233100669619	0.11920110509957406	0.2791965566714491	1.0	0.6116504854368932	1.0	0.6666666666666666
0.0	0.42150618209067064	0.25	0.0	0.0	0.3274353911175778	0.13583582724075696	0.14842047930283223	0.278601413465115	1.0	1.0	0.16666666666666666	1.0
0.0	0.24374390640233995	0.7142857142857142	0.0	0.0	0.1494062005529377	0.06796019648445109	0.1194934079566108	0.74519368723099	1.0	0.6116504854368932	1.0	0.6666666666666666
0.0	0.24064171122994651	0.23809523809523808	0.0	0.0	0.5058875478363262	0.22073025931323692	0.2076874588120684	0.22817085755996883	1.0	1.0	0.16666666666666666	1.0
0.0	0.30245187654586514	0.3333333333333333	0.0	0.0	0.35772893645809845	0.16983853746446703	0.14878301100606336	0.2330500680572417	1.0	0.6116504854368932	1.0	0.6666666666666666
0.0	0.2980922098569157	0.16129032258064516	0.0	0.0	0.4450612061672336	0.2715449503996952	0.17715491431667188	0.1492603769851087	1.0	1.0	0.16666666666666666	1.0
0.0	0.5988820867713601	0.38461538461538464	0.345679012345679	0.18518518518518517	0.5942870975550715	0.25463140739927465	0.1479877665351855	0.21592539454806312	1.0	0.6116504854368932	1.0	0.6666666666666666
0.0	0.17966462603140804	0.19230769230769232	0.0	0.0	0.47542967804405717	0.23765489238155066	0.23678042645629677	0.1757532281205165	1.0	1.0	0.16666666666666666	1.0
0.0	0.30245187654586514	0.3333333333333333	0.0	0.0	0.35772893645809845	0.15285386743276014	0.2380528176097014	0.5441268439833719	1.0	0.6116504854368932	1.0	0.6666666666666666
0.0	0.1824718858131488	0.5555555555555555	0.0	0.0	0.17918151012251285	0.05096365321293608	0.11937631495518343	0.30942132950741275	1.0	0.6116504854368932	1.0	0.6666666666666666
0.0	0.2980922098569157	0.3225806451612903	0.0	0.0	0.415390459089418	0.1357624641483993	0.14762909526389323	0.15203087122149117	1.0	0.6116504854368932	1.0	0.6666666666666666
0.0	0.2421828749798181	0.3571428571428571	0.0	0.0	0.3280149227832726	0.11889046139678346	0.14885572997527455	0.20420851267336204	1.0	0.6116504854368932	1.0	0.6666666666666666
0.0	0.4808462894694662	0.0	0.4057971014492754	0.6521739130434782	0.4462400027697954	0.16978144239800227	0.05931038432899937	0.10444763271162123	0.0	0.0	0.0	0.0
0.0	0.4769475357710652	0.0	0.0	0.15625	0.8011101711010205	0.25457213961828323	0.14762909526389323	0.09800623361203191	1.0	1.0	0.16666666666666666	1.0
0.0	0.18015373118394362	0.0	0.0	0.20833333333333331	0.44610871709672395	0.13581581213706048	0.1185630456562187	0.23417822413518266	1.0	1.0	0.16666666666666666	1.0
0.0	0.841481006571566	0.22727272727272727	0.0	0.6521739130434782	0.5652373368417408	0.23769936068247896	0.2075863451514978	0.23902439024390243	0.0	0.0	0.0	0.0
0.0	0.1824718858131488	0.5555555555555555	0.0	0.0	0.14931792510209405	0.06795277473724726	0.1492203936939793	0.8660927785748446	1.0	0.6116504854368932	1.0	0.6666666666666666
0.0	0.24351967097786675	0.0	0.0	0.0	0.17923445974134336	0.06795648544874566	0.14929354094579006	0.22206280886338275	1.0	1.0	0.16666666666666666	1.0
0.0	0.545910389820456	0.41666666666666663	0.0	0.0	0.29837141468157513	0.1528761219794474	0.2086019339242546	0.31936872309899567	1.0	0.6116504854368932	1.0	0.6666666666666666
0.0	0.06099213879100027	0.0	0.0	0.0	0.11956030194455075	0.016989863407177248	0.029888010159903014	0.0	1.0	1.0	0.16666666666666666	1.0
