is_a_highlight	abstract	keyword1	keyword2	keyword3	introduction	conclusion	text	word freq. in sentence	n_sents_intro	n_sents_text	n_sents_abst	n_sents_conclu
0.0	0.2718334297281666	0.0	0.0	1.0	0.10063393412057178	0.06190652791211941	0.14017768154792593	0.6753752084491383	0.3333333333333333	0.07936507936507936	0.75	0.2857142857142857
0.0	0.4882271468144044	0.0	0.0	0.41666666666666663	0.16097427612774948	0.08666415207316507	0.2241456294006526	0.5814958927799394	0.3333333333333333	0.07936507936507936	0.75	0.2857142857142857
0.0	0.8066361556064072	0.26666666666666666	0.5	0.5	0.3015270018621974	0.16090996294680707	0.3353890430671189	0.7152666514076448	0.0	0.042328042328042326	0.5	0.0
0.0	0.7013717499856511	0.3137254901960784	0.5882352941176471	0.588235294117647	0.22120218579234974	0.14854574926999092	0.2517746913580247	0.6531406336853807	0.0	0.042328042328042326	0.5	0.0
0.0	0.10921343092831416	0.0	0.0	0.0	0.04027359781121751	0.012382730686657588	0.08421079797666976	0.33073929961089493	1.0	1.0	1.0	1.0
0.0	0.2718334297281666	0.0	0.0	1.0	0.10063393412057178	0.06190652791211941	0.1682132178575111	0.744858254585881	0.3333333333333333	0.07936507936507936	0.75	0.2857142857142857
0.0	0.2721324764055353	0.0	0.0	0.0	0.08051715564395823	0.04952664731091635	0.11217684268426843	0.4636835278858625	1.0	1.0	1.0	1.0
0.0	0.43350435233757995	0.0	0.0	0.0	0.10059642147117297	0.09904189575597097	0.14004772696058235	0.2821011673151751	1.0	1.0	1.0	1.0
0.0	0.5947656025309175	0.0	0.0	0.0	0.1408	0.11141536572483986	0.11196897947978864	0.3955901426718547	1.0	1.0	1.0	1.0
0.0	0.32300555523738617	0.0	0.0	0.5263157894736842	0.3015644400297989	0.1485364911544936	0.3075347864829666	0.5800097276264592	0.3333333333333333	0.07936507936507936	0.75	0.2857142857142857
0.0	0.2144038318982722	0.0	0.0	0.43478260869565216	0.40188632414991315	0.14851797811879902	0.25130930375847194	0.3249027237354086	0.3333333333333333	0.07936507936507936	0.75	0.2857142857142857
0.0	0.26946451095057905	0.0	0.0	0.5555555555555555	0.22117471749658513	0.08664705721720459	0.1957643388528918	0.5278858625162125	0.3333333333333333	0.07936507936507936	0.75	0.2857142857142857
0.0	0.10873337189126663	0.0	0.0	0.5	0.12076072094468615	0.049524866033132	0.05607107261917037	0.4974986103390773	0.3333333333333333	0.07936507936507936	0.75	0.2857142857142857
0.0	0.16310005783689993	0.0	0.0	0.5	0.1408875077688005	0.07428818979110681	0.11214214523834073	0.5780989438576987	0.3333333333333333	0.07936507936507936	0.75	0.2857142857142857
0.0	0.10921343092831416	0.0	0.0	0.0	0.06041039671682626	0.012382730686657588	0.05614053198444651	0.6744487678339819	1.0	1.0	1.0	1.0
0.0	0.26917129603115514	0.0	0.0	0.7894736842105262	0.3015644400297989	0.13615803465323986	0.223661662896703	0.7320038910505838	0.3333333333333333	0.07936507936507936	0.75	0.2857142857142857
0.0	0.21347868052007038	0.0	0.0	0.0	0.461939965269164	0.198001904020459	0.2788888888888889	0.42234111543450065	1.0	1.0	1.0	1.0
0.0	0.21698984302862417	0.0	0.0	0.0	0.16097427612774948	0.06190225321442253	0.14009101837540786	0.527453523562473	1.0	1.0	1.0	1.0
0.0	0.37643020594965676	0.0	0.0	0.25	0.3015270018621974	0.13615376204557678	0.16769452153355946	0.7152666514076446	0.3333333333333333	0.0	0.0	0.07142857142857142
0.0	0.16167870657034744	0.0	0.0	0.0	0.22117471749658513	0.111404682361957	0.1957643388528918	0.5654993514915694	1.0	1.0	1.0	1.0
0.0	0.10837608808439499	0.0	0.0	0.0	0.18107355864811134	0.0742807092853541	0.11203818156846586	0.5038910505836577	1.0	1.0	1.0	1.0
0.0	0.16167870657034744	0.0	0.0	0.27777777777777773	0.26138830249596423	0.1609199326514618	0.22373067297473345	0.7276264591439687	0.3333333333333333	0.0	0.0	0.07142857142857142
0.0	0.0	0.0	0.0	0.0	0.1408524916117808	0.03714035435568002	0.05603640735016315	0.22913964548205795	1.0	1.0	1.0	1.0
0.0	0.0	0.0	0.0	0.0	0.020136798905608756	0.012382730686657588	0.028070265992223255	0.42153047989623865	1.0	1.0	1.0	1.0
0.0	0.16167870657034744	0.0	0.0	0.0	0.2814950949956538	0.1361623075067094	0.1957643388528918	0.6018158236057067	1.0	1.0	1.0	1.0
0.0	0.16150277761869308	0.0	0.0	0.0	0.2814601440278123	0.16091494765574735	0.19570395503461513	0.5483949416342412	1.0	1.0	1.0	1.0
0.0	0.05454650960366738	0.0	0.0	0.0	0.0402685899030092	0.0371474794668528	0.028061575507395943	0.7976653696498054	1.0	1.0	1.0	1.0
0.0	0.05430700791495754	0.0	0.0	0.0	0.12074571215510813	0.06190439050177692	0.1121074692503264	0.646887159533074	1.0	1.0	1.0	1.0
0.0	0.053951673075819315	0.0	0.0	0.0	0.24131147540983608	0.07427073728608508	0.08392489711934156	0.32934963868816003	1.0	1.0	1.0	1.0
0.0	0.05442649528110705	0.0	0.0	0.0	0.06038786673296867	0.037144629176372075	0.056088421342134216	0.48313878080415046	1.0	1.0	1.0	1.0
0.0	0.0544864363552052	0.0	0.0	0.0	0.060395374860126826	0.02476367987000308	0.056105780804016646	0.4007782101167315	1.0	1.0	1.0	1.0
0.0	0.05442649528110705	0.0	0.0	0.0	0.06038786673296867	0.037144629176372075	0.056088421342134216	0.4896238651102465	1.0	1.0	1.0	1.0
