is_a_highlight	abstract	keyword1	keyword2	keyword3	keyword4	introduction	conclusion	text	word freq. in sentence	n_sents_intro	n_sents_text	n_sents_abst	n_sents_conclu
0.0	0.33552566018933727	0.5789473684210527	0.0	0.0	0.0	0.19865920025238584	0.019287498550463158	0.05224646983311938	0.36142502756339584	1.0	0.0	1.0	0.0
0.0	0.15696969696969695	0.7333333333333334	0.0	0.0	0.0	0.049774327924054035	0.00803769372716484	0.05255766654291295	0.5402425578831312	1.0	0.0	1.0	0.0
0.0	0.1049645390070922	0.9166666666666667	0.0	0.0	0.0	0.06639831078142175	0.008037968444976283	0.026313662739013075	1.0	1.0	0.0	1.0	0.0
0.0	0.25925925925925924	0.45833333333333337	0.0	0.0	0.0	0.09940251150382408	0.017681113310055886	0.13087447947650208	0.3901280637774575	1.0	0.25757575757575757	0.3333333333333333	0.0
0.0	0.1310065756196257	0.0	0.0	0.0	1.0	0.049786527514231495	0.004822698650233937	0.05259247294459699	0.2287761852260198	0.0	0.14393939393939395	0.3333333333333333	0.0
0.0	0.33602794411177644	0.40740740740740744	1.0	0.0	0.4375	0.09935389203133506	0.022502466122295218	0.26140432569565986	0.6328555678059538	0.0	0.03787878787878788	0.3333333333333333	1.0
0.0	0.07628865979381443	0.0	0.0	0.0	0.0	0.3633202202989772	0.025712271501510887	0.025952494819065836	0.01865829870240015	0.7777777777777778	1.0	0.0	0.8
0.0	0.02620131512392514	0.8148148148148149	0.0	0.0	0.0	0.0829775458570525	0.004822698650233937	0.026296236472298496	0.5898566703417862	1.0	0.0	1.0	0.0
0.0	0.17959385834571567	0.4782608695652174	0.0	0.0	0.3333333333333333	0.29769765352916144	0.02089336214942857	0.13027334997759427	0.3326901874310916	1.0	0.25757575757575757	0.3333333333333333	0.0
0.0	0.17932739861523242	0.3055555555555556	0.0	0.0	0.0	0.3472291149710504	0.02732162217571908	0.13018792483006797	0.3102850842652387	1.0	0.25757575757575757	0.3333333333333333	0.0
0.0	0.07742899850523169	0.3859649122807018	0.0	0.0	0.0	0.2317690669611168	0.011251040821103507	0.07836970474967908	0.26839856670341783	1.0	0.25757575757575757	0.3333333333333333	0.0
0.0	0.051696606786427145	0.0	0.0	0.0	0.0	0.2483847300783376	0.019287828104824472	0.052280865139131966	0.18302094818081588	0.7777777777777778	1.0	0.0	0.8
0.0	0.10277777777777777	0.16666666666666669	0.0	0.0	0.0	0.29777038689186097	0.02089371911785757	0.02607177746104447	0.03278593396390645	0.7777777777777778	1.0	0.0	0.8
0.0	0.07708333333333332	0.5	0.0	0.45000000000000007	0.0	0.29777038689186097	0.022500928280769692	0.02607177746104447	0.22253815354262177	1.0	0.25757575757575757	0.3333333333333333	0.0
0.0	0.05177411294352823	0.43137254901960786	0.0	0.0	0.0	0.21531942427877027	0.014466118252835846	0.05231530576175327	0.30634745629232957	1.0	0.25757575757575757	0.3333333333333333	0.0
0.0	0.1782694198623402	0.39285714285714285	0.0	0.0	0.0	0.39644602538778145	0.028926799601859295	0.05193893665555361	0.23263506063947084	1.0	0.25757575757575757	0.3333333333333333	0.0
0.0	0.05216515609264854	0.6111111111111112	0.0	0.0	0.0	0.13266652445624263	0.009644902833757324	0.0524881917688972	0.48327820654171266	1.0	0.0	1.0	0.0
0.0	0.026122037317196166	0.6666666666666667	0.0	0.0	0.0	0.1161116467259882	0.004822533825180527	0.026261453090721382	0.42447629547960314	1.0	0.0	1.0	0.0
0.0	0.05216515609264854	0.9166666666666667	0.0	0.0	0.0	0.14924984001327296	0.008037419028131104	0.0262440958844486	0.426313855200294	1.0	0.0	1.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.1326990248297008	0.00803755637530088	0.0	0.03376515986769572	0.7777777777777778	1.0	0.0	0.8
0.0	0.02616161616161616	0.7333333333333334	0.0	0.0	0.0	0.1161400984894594	0.00964523247259781	0.026278833271456473	0.5142542132619311	1.0	0.0	1.0	0.0
0.0	0.07754491017964071	0.6111111111111112	0.0	0.0	0.0	0.23182574807311512	0.012858552069882982	0.026140432569565983	0.24696802646086	1.0	0.0	1.0	0.0
0.0	0.05138888888888889	0.33333333333333337	0.0	0.0	0.0	0.314313186163631	0.017679300792033326	0.07821533238313341	0.3818255672256717	1.0	0.25757575757575757	0.3333333333333333	0.0
0.0	0.07789473684210527	0.7333333333333334	0.0	0.6923076923076924	0.0	0.19885367817725355	0.019288816835482753	0.026192161657764335	0.5402425578831314	1.0	0.0	1.0	0.0
0.0	0.02608257804632427	0.0	0.0	0.0	0.0	0.14924984001327296	0.008037419028131104	0.0262440958844486	0.0	0.7777777777777778	1.0	0.0	0.8
0.0	0.10308457711442785	0.3666666666666667	0.0	0.0	0.0	0.26481418692487835	0.020894433091310203	0.10442423950866728	0.3456774109864453	1.0	0.25757575757575757	0.3333333333333333	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.23188245691559875	0.014466118252835846	0.05231530576175327	0.031107260985982065	0.7777777777777778	1.0	0.0	0.8
0.0	0.025618199802176063	0.0	0.0	0.0	0.0	0.3472291149710504	0.02732162217571908	0.05207516993202719	0.1504173885651284	0.7777777777777778	1.0	0.0	0.8
0.0	0.026122037317196166	0.33333333333333337	0.0	0.0	0.0	0.1326990248297008	0.0064300451002407034	0.026261453090721382	0.21568357221609702	1.0	0.25757575757575757	0.3333333333333333	0.0
0.0	0.10401606425702811	0.7857142857142857	0.0	0.0	0.0	0.16575196430686617	0.011252002087022402	0.026209450213314014	0.371855267114363	1.0	0.0	1.0	0.0
