is_a_highlight	abstract	keyword1	keyword2	keyword3	keyword4	keyword5	keyword6	keyword7	introduction	conclusion	text	word freq. in sentence	n_sents_intro	n_sents_text	n_sents_abst	n_sents_conclu
0.0	0.13719973203177338	0.619047619047619	0.0	0.0	0.5263157894736842	0.675	0.38095238095238093	0.0	0.10653076455752795	0.0578999994501736	0.5935808727820785	0.18367955718701023	0.2222222222222222	0.2072072072072072	1.0	0.3333333333333333
0.0	0.2045370238265088	0.2096774193548387	0.0	0.3448275862068965	0.0	0.0	0.0	0.2857142857142857	0.08349652839594089	0.10128154631009612	0.4531855578975998	0.12607409494294952	0.16666666666666666	0.13513513513513514	0.3333333333333333	0.16666666666666666
0.0	0.086015311877505	0.0	0.1875	0.0	0.0	0.6	1.0	0.0	0.06094998808724469	0.043435018144390575	0.2749965616833998	0.28056064234399164	0.2222222222222222	0.2072072072072072	1.0	0.3333333333333333
0.0	0.12838699508518536	0.0	0.5	0.0	0.0	0.1956521739130435	0.16666666666666666	0.0	0.06843335903329706	0.05789132615864779	0.31889952153110046	0.20051274827440443	0.2222222222222222	0.2072072072072072	1.0	0.3333333333333333
0.0	0.11168160005369308	0.0	0.0	0.3125	0.0	0.0	0.0	0.0	0.06853484201752835	0.05308260759692805	0.3203446855259544	0.1919063047109247	0.16666666666666666	0.13513513513513514	0.3333333333333333	0.16666666666666666
0.0	0.051769464105156725	0.8863636363636362	0.0	0.0	0.0	0.0	0.0	0.0	0.045769079937760124	0.01930881522404203	0.23003382342790088	0.27916607972953894	1.0	1.0	0.3333333333333333	1.0
0.0	0.086015311877505	0.203125	0.0	0.0	0.0	0.0	0.0	0.0	0.06856873659815027	0.043435018144390575	0.1374982808416999	0.12576419213973777	1.0	1.0	0.3333333333333333	1.0
0.0	0.12012391609329139	0.0	0.0	0.0	0.0	0.7105263157894737	0.4	0.0	0.07611220103286115	0.05790289104233619	0.27416700946112715	0.2090893083532888	0.2222222222222222	0.2072072072072072	1.0	0.3333333333333333
0.0	0.08612196446507785	0.0	0.0	0.0	0.0	0.6923076923076924	0.5714285714285714	0.0	0.07622518302350863	0.02895888263522927	0.3213154269972452	0.22728835047189708	0.2222222222222222	0.2072072072072072	1.0	0.3333333333333333
0.0	0.11168160005369308	0.5416666666666666	0.0	0.0	0.0	0.7941176470588236	0.4444444444444444	0.0	0.06853484201752835	0.03860440547971311	0.3661082120296622	0.17158553518604197	0.2222222222222222	0.2072072072072072	1.0	0.3333333333333333
0.0	0.04269045134670269	0.23214285714285712	0.0	0.0	0.0	0.0	0.0	0.0	0.12913553319224289	0.048231760451099226	0.2271023579119531	0.06928440625440194	1.0	1.0	0.3333333333333333	1.0
0.0	0.0937461359204832	0.4193548387096774	0.0	0.0	0.0	0.0	0.0	0.0	0.17458365028242187	0.07234124686111365	0.4531855578975998	0.1533455416255808	1.0	1.0	0.3333333333333333	1.0
0.0	0.01697186666856085	0.17105263157894735	0.0	0.0	0.0	0.0	0.0	0.0	0.19701566488702826	0.057850880227265825	0.18033008658008656	0.0010738877886694955	1.0	1.0	0.3333333333333333	1.0
0.0	0.025788625374165323	0.0	0.0	0.0	0.0	0.28125	0.23529411764705882	0.0	0.08378551514440645	0.028953923497701928	0.41218305504019787	0.08221092894990614	0.2222222222222222	0.2072072072072072	1.0	0.3333333333333333
0.0	0.10258318425760286	0.0	0.23076923076923078	0.41666666666666663	0.41666666666666663	0.18000000000000002	0.15384615384615385	0.0	0.14439915159939357	0.07235879093983022	0.5458640458640459	0.12931398788561752	0.16666666666666666	0.13513513513513514	0.3333333333333333	0.16666666666666666
0.0	0.04295446155911273	0.0	0.0	0.0	0.0	0.2647058823529412	0.2222222222222222	0.0	0.0989947718030965	0.024126203362498183	0.22881763251853887	0.09149779647032766	0.2222222222222222	0.2072072072072072	1.0	0.3333333333333333
0.0	0.14390922532583175	0.07738095238095237	0.14285714285714285	0.25	0.0	0.0	0.0	0.0	0.23467242956294052	0.11087159137374404	0.6292824386296196	0.15057272707052852	0.16666666666666666	0.13513513513513514	0.3333333333333333	0.16666666666666666
0.0	0.08553862603581931	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.15203660981052153	0.07236230065650191	0.3186599276005737	0.1038496367697662	1.0	1.0	0.3333333333333333	1.0
0.0	0.04266422871074034	0.0	0.20689655172413793	0.37037037037037035	0.0	0.0	0.0	0.0	0.13669803835490252	0.048229283640013505	0.22693224378617638	0.08905930412734177	0.16666666666666666	0.13513513513513514	0.3333333333333333	0.16666666666666666
0.0	0.008633606506039188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030520276352751053	0.014482334908738468	0.13812517269964078	0.07277081279053374	1.0	1.0	0.3333333333333333	1.0
0.0	0.017128819812844705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09887258620472192	0.04341911302564021	0.0911827074355291	0.0501642188299315	1.0	1.0	0.3333333333333333	1.0
0.0	0.0172887030096043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022901550281047216	0.00482813412216833	0.13833540888335408	0.14947175658543432	1.0	1.0	0.3333333333333333	1.0
0.0	0.008622888186354472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06101033461010335	0.019307575014944695	0.0	0.02605296520636706	1.0	1.0	0.3333333333333333	1.0
0.0	0.017245776372708944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06101033461010335	0.024134882224824922	0.13791557456200856	0.07625721932666561	1.0	1.0	0.3333333333333333	1.0
