is_a_highlight	abstract	keyword1	keyword2	introduction	conclusion	text	word freq. in sentence	n_sents_intro	n_sents_text	n_sents_abst	n_sents_conclu
0.0	0.22698952138204473	0.56	0.0	0.12734909335465125	0.03269213115784841	0.23410521582733812	0.31088741158915456	0.21428571428571427	0.0	1.0	1.0
0.0	0.23058112773302647	0.23333333333333334	0.0	0.058912309857721855	0.02248290826755558	0.10499092558983665	0.1551096124391082	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.0	0.35000000000000003	0.0	0.029490224041663217	0.010221110901427943	0.02636736554238833	0.32121721695825095	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.0992918051741581	0.2916666666666667	0.0	0.049127644906400814	0.01635274877343062	0.10527752502274795	0.2033680432040875	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.06598472842529896	0.25	0.0	0.029462962452532958	0.020439650292471225	0.07881471389645775	0.19523332147592398	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.1305215161014534	0.16666666666666666	0.0	0.029415375757293517	0.0347397578997013	0.0783167870036101	0.09889269551885038	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.09913419913419914	0.2692307692307693	0.0	0.039293030831286824	0.018396263798471552	0.13147727272727272	0.19421358427923108	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.03309726839138604	0.2916666666666667	0.0	0.009825528981280161	0.014308655176751792	0.02631938125568699	0.2534278692235551	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.16470080552359034	0.4666666666666667	0.0	0.07854974647696247	0.02248290826755558	0.18373411978221416	0.252953817840795	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.16574985524030109	0.31818181818181823	0.0	0.04913900652640691	0.012264947318760811	0.13171675774134792	0.28307639713389465	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.03247766274287335	0.14583333333333334	0.0	0.0783867426221567	0.022476546780684104	0.052070207020702065	0.142253338938654	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.16213537241574624	0.28	0.0	0.04898042052101971	0.03882190574994498	0.1820818345323741	0.32995782150133257	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.03304473304473304	0.0	0.0	0.019646515415643412	0.018396263798471552	0.026295454545454542	0.09780206750099704	1.0	1.0	0.5	0.3333333333333333
0.0	0.06619453678277208	0.2916666666666667	0.0	0.029476586943840484	0.014308655176751792	0.07895814376706096	0.16582317368948674	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.1315524917420652	0.0	0.0	0.0490822509171133	0.024526037735849056	0.15734360834088848	0.15017947805840307	1.0	1.0	0.5	0.3333333333333333
0.0	0.06619453678277208	0.2916666666666667	0.0	0.029476586943840484	0.01635274877343062	0.05263876251137398	0.1105487824596578	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.033255881498693	0.0	0.0	0.01966469821565789	0.010221432390777843	0.026391423357664232	0.07759273033017493	1.0	1.0	0.5	0.3333333333333333
0.0	0.098508746773731	0.0	0.0	0.0490709155242918	0.024525266501053425	0.07860054347826086	0.05679864875285757	1.0	1.0	0.5	0.3333333333333333
0.0	0.09960852544584602	0.35000000000000003	0.0	0.029490224041663217	0.01226533308171353	0.079102096627165	0.28784399961193924	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.1311381531853973	0.19444444444444445	0.0	0.04905958536600866	0.02656820325765675	0.10470588235294118	0.16746203704131452	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.26186392224128074	0.18421052631578946	0.0	0.0980965208772777	0.028611011539791842	0.18306962025316453	0.26114542573488986	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.09819897084048027	0.0	0.0	0.03923860835091108	0.028611011539791842	0.05230560578661844	0.11374704912201271	1.0	1.0	0.5	0.3333333333333333
0.0	0.03304473304473304	0.0	0.0	0.009823257707821706	0.012264175865647703	0.026295454545454542	0.13859155536871146	1.0	1.0	0.5	0.3333333333333333
0.0	0.09897709263794842	0.0	0.0	0.049104937420888256	0.020439650292471225	0.07881471389645775	0.2202632344856578	1.0	1.0	0.5	0.3333333333333333
0.0	0.098508746773731	0.2058823529411765	0.0	0.02944254931457508	0.02248149429263231	0.10480072463768116	0.15050037437904065	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.06640568363056401	0.35000000000000003	0.0	0.01966014936110881	0.01226533308171353	0.05273473108477666	0.27393849238430934	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.09819897084048027	0.18421052631578946	0.0	0.04904826043863885	0.030654655221205546	0.10461121157323688	0.10762862594185556	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.09944991314418065	0.0	0.0	0.04913900652640691	0.012264947318760811	0.10537340619307832	0.17938104323642587	1.0	1.0	0.5	0.3333333333333333
0.0	0.033255881498693	0.0	0.0	0.009832349107828944	0.010221432390777843	0.026391423357664232	0.1443391650227985	1.0	1.0	0.5	0.3333333333333333
0.0	0.06588032220943613	0.23333333333333334	0.0	0.029456154928860927	0.018395106764363657	0.052495462794918325	0.16041898792602147	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.16470080552359034	0.23333333333333334	0.0	0.06873102816734217	0.02043900751595962	0.15748638838475498	0.23095783368072595	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.06672494172494173	0.5	0.0	0.019673802242609582	0.006133245258091913	0.07931901279707494	0.4574911877890241	0.21428571428571427	0.0	1.0	1.0
0.0	0.13217893217893217	0.2692307692307693	0.0	0.039293030831286824	0.018396263798471552	0.07888636363636363	0.2405652750379975	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.06598472842529896	0.0	0.0	0.009820987484177653	0.0183956852632241	0.02627157129881925	0.10095398247259317	1.0	1.0	0.5	0.3333333333333333
0.0	0.0	0.0	0.0	0.0	0.006132666540856765	0.0	0.07648028975196453	1.0	1.0	0.5	0.3333333333333333
0.0	0.06629994209612045	0.0	0.0	0.03931120522112553	0.014309105205220947	0.05268670309653916	0.20202715500713747	1.0	1.0	0.5	0.3333333333333333
0.0	0.1957822741521801	0.16666666666666666	0.0	0.07844100201944937	0.03269624272913064	0.1566335740072202	0.13570139112140012	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.033202841815282005	0.35000000000000003	0.0	0.01966014936110881	0.008176888721142354	0.02636736554238833	0.13488342010801013	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.06640568363056401	0.35000000000000003	0.0	0.03932029872221762	0.01226533308171353	0.05273473108477666	0.22944086925589352	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.13217893217893217	0.0	0.0	0.029469773123465118	0.018396263798471552	0.07888636363636363	0.12561308195625687	1.0	1.0	0.5	0.3333333333333333
0.0	0.22841265317754345	0.16666666666666666	0.0	0.08824612727188054	0.0347397578997013	0.1827391696750902	0.21569895623094162	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.03330909090909091	0.0	0.0	0.009834624587835385	0.006133052340211374	0.026415525114155246	0.0479739999353232	1.0	1.0	0.5	0.3333333333333333
0.0	0.0	0.0	0.0	0.009823257707821706	0.012264175865647703	0.0	0.0829695264581918	1.0	1.0	0.5	0.3333333333333333
0.0	0.06598472842529896	0.0	0.0	0.049104937420888256	0.020439650292471225	0.0525431425976385	0.17020340846619014	1.0	1.0	0.5	0.3333333333333333
0.0	0.1315524917420652	0.21875	0.0	0.06871515128395862	0.022482201257861635	0.10489573889392564	0.25447078226562736	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.13176064441887225	0.23333333333333334	0.0	0.058912309857721855	0.02248290826755558	0.10499092558983665	0.3151493592589216	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.0	0.0	0.0	0.009820987484177653	0.020439650292471225	0.0	0.010846295637551332	1.0	1.0	0.5	0.3333333333333333
0.0	0.03314997104806022	0.0	0.0	0.009827801305281382	0.014309105205220947	0.02634335154826958	0.21752186306078222	1.0	1.0	0.5	0.3333333333333333
0.0	0.098508746773731	0.2058823529411765	0.0	0.0490709155242918	0.026569038709474545	0.10480072463768116	0.15370933758541683	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.16340802055087766	0.17500000000000002	0.0	0.05884432888627283	0.03269727078354924	0.13064588979223124	0.15382967370565595	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.06629994209612045	0.31818181818181823	0.0	0.019655602610562765	0.012264947318760811	0.02634335154826958	0.39153935350940794	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.13238907356554416	0.2916666666666667	0.0	0.019651057962560323	0.014308655176751792	0.05263876251137398	0.2899298256960836	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.1299106509714934	0.0	0.0	0.03919337131107835	0.03882312625754527	0.0781053105310531	0.060906121657019016	1.0	1.0	0.5	0.3333333333333333
0.0	0.06629994209612045	0.0	0.0	0.019655602610562765	0.014309105205220947	0.05268670309653916	0.12812931659744703	1.0	1.0	0.5	0.3333333333333333
0.0	0.09960852544584602	0.35000000000000003	0.0	0.029490224041663217	0.010221110901427943	0.10546946216955332	0.3684959415321927	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.3178348369188064	0.18421052631578946	0.0	0.12696859732762056	0.06535755137954874	0.2056888888888889	0.18821513018103786	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.13011363636363638	0.30434782608695654	0.0	0.07840482074545516	0.028607413462445375	0.1302927927927928	0.2136325031444826	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.06661818181818183	0.4375	0.0	0.01966924917567077	0.008177403120281831	0.05283105022831049	0.3545904343045628	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.06661818181818183	0.4375	0.0	0.01966924917567077	0.006133052340211374	0.05283105022831049	0.3525046082204183	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.06598472842529896	0.25	0.0	0.03928394993671061	0.016351720233976977	0.07881471389645775	0.20107363451152857	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.13031725707782046	0.15909090909090912	0.0	0.06862004380813308	0.03065176381814752	0.10432822362488728	0.18169862777436419	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.06629994209612045	0.0	0.0	0.009827801305281382	0.014309105205220947	0.02634335154826958	0.12455361473891366	1.0	1.0	0.5	0.3333333333333333
0.0	0.06629994209612045	0.31818181818181823	0.0	0.02948340391584415	0.012264947318760811	0.05268670309653916	0.2532788816461162	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.03304473304473304	0.2692307692307693	0.0	0.019646515415643412	0.01635223448753027	0.026295454545454542	0.12746714958660751	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.131344995698308	0.2058823529411765	0.0	0.0490709155242918	0.02248149429263231	0.07860054347826086	0.2044109562461597	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.13238907356554416	0.2916666666666667	0.0	0.039302115925120645	0.01635274877343062	0.10527752502274795	0.3545904343045628	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.808763897972531	0.13461538461538464	0.0	0.3387245387249566	0.13463071997991338	0.7448497854077253	0.2354164791185778	0.0	0.0547945205479452	0.0	0.0
0.0	1.0	0.05	0.0	0.38782033168183166	0.12854341683932943	1.0	0.1973317889302754	0.0	0.0547945205479452	0.0	0.0
0.0	0.1311381531853973	0.19444444444444445	0.0	0.039247668292806924	0.022480787371863403	0.13088235294117648	0.1418361737218251	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.06661818181818183	0.0	0.0	0.029503873763506154	0.008177403120281831	0.05283105022831049	0.26281408660220534	1.0	1.0	0.5	0.3333333333333333
0.0	0.09960852544584602	0.0	0.0	0.029490224041663217	0.01226533308171353	0.079102096627165	0.2600329851566794	1.0	1.0	0.5	0.3333333333333333
0.0	0.293213828425096	0.0	0.0	0.07842290720929494	0.034738665660567186	0.18257439134355274	0.19421358427923113	1.0	1.0	0.5	0.3333333333333333
0.0	0.1315524917420652	0.0	0.0	0.03926580073369064	0.024526037735849056	0.13111967361740706	0.18633379685024082	1.0	1.0	0.5	0.3333333333333333
0.0	0.06661818181818183	0.4375	0.0	0.029503873763506154	0.008177403120281831	0.07924657534246575	0.3504187821362738	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.066511762997386	0.3888888888888889	0.0	0.029497047323486833	0.010221432390777843	0.0791742700729927	0.3028619474177795	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.0	0.0	0.0	0.10763286697775816	0.053116363864965106	0.10358102059086839	0.13573914362971048	1.0	1.0	0.5	0.3333333333333333
0.0	0.033362470862470864	0.0	0.0	0.0	0.004088830172061275	0.0	0.07091808686091255	1.0	1.0	0.5	0.3333333333333333
0.0	0.0	0.0	0.0	0.0	0.008177403120281831	0.0	0.0041716521682889736	1.0	1.0	0.5	0.3333333333333333
0.0	0.12930547713156407	0.0	0.0	0.07833255823785566	0.040862594699946554	0.10385996409335727	0.08325166718454952	1.0	1.0	0.5	0.3333333333333333
0.0	0.0	0.0	0.0	0.019651057962560323	0.01635274877343062	0.05263876251137398	0.08343304336577949	1.0	1.0	0.5	0.3333333333333333
0.0	0.0	0.0	0.0	0.009823257707821706	0.018396263798471552	0.052590909090909084	0.06999105304573722	1.0	1.0	0.5	0.3333333333333333
0.0	0.37342030167142276	0.06730769230769232	0.0	0.16550332608215895	0.08982711395904007	0.33013608428446	0.15469876790738274	0.0	0.0547945205479452	0.0	0.0
0.0	0.16470080552359034	0.23333333333333334	0.0	0.04909359154810155	0.02043900751595962	0.1312386569872958	0.2180636360696509	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.1305215161014534	0.16666666666666666	0.0	0.09805125252431171	0.030652727558559974	0.13052797833935018	0.10281895638312234	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.06598472842529896	0.25	0.0	0.03928394993671061	0.0183956852632241	0.02627157129881925	0.11180027811014451	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.19425986144493143	0.13461538461538464	0.0	0.0881444377958816	0.04290707324740648	0.15592991913746632	0.16421139898810233	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.06588032220943613	0.0	0.0	0.04909359154810155	0.02043900751595962	0.052495462794918325	0.08684621332165228	1.0	1.0	0.5	0.3333333333333333
0.0	0.0992918051741581	0.0	0.0	0.029476586943840484	0.01635274877343062	0.07895814376706096	0.0792613911974905	1.0	1.0	0.5	0.3333333333333333
0.0	0.03309726839138604	0.2916666666666667	0.0	0.019651057962560323	0.014308655176751792	0.02631938125568699	0.3264317821686122	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.0988204833141542	0.0	0.0	0.03927487323848124	0.014307305261171735	0.052495462794918325	0.06409174694916696	1.0	1.0	0.5	0.3333333333333333
0.0	0.0657762458710326	0.0	0.0	0.029449350550267983	0.024526037735849056	0.05244786944696282	0.06396533324709762	1.0	1.0	0.5	0.3333333333333333
0.0	0.1315524917420652	0.0	0.0	0.06871515128395862	0.024526037735849056	0.13111967361740706	0.10359602884584286	1.0	1.0	0.5	0.3333333333333333
0.0	0.06598472842529896	0.0	0.0	0.049104937420888256	0.012263790175482734	0.0525431425976385	0.0784270607638327	1.0	1.0	0.5	0.3333333333333333
0.0	0.7339743589743589	0.0	0.0	1.0	0.4757683082577952	0.6788940256045519	0.08731334204929903	0.0	0.0547945205479452	0.0	0.0
0.0	0.13176064441887225	0.0	0.0	0.04909359154810155	0.018395106764363657	0.1312386569872958	0.12173639509279642	1.0	1.0	0.5	0.3333333333333333
0.0	0.03330909090909091	0.0	0.0	0.01966924917567077	0.008177403120281831	0.026415525114155246	0.07300391294505704	1.0	1.0	0.5	0.3333333333333333
0.0	0.0992918051741581	0.0	0.0	0.029476586943840484	0.01635274877343062	0.05263876251137398	0.04380234776703422	1.0	1.0	0.5	0.3333333333333333
0.0	0.06640568363056401	0.0	0.0	0.01966014936110881	0.010221110901427943	0.05273473108477666	0.06674643469262359	1.0	1.0	0.5	0.3333333333333333
0.0	0.033255881498693	0.3888888888888889	0.0	0.029497047323486833	0.010221432390777843	0.052782846715328464	0.2144229214500533	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.033202841815282005	0.0	0.0	0.009830074680554406	0.01226533308171353	0.05273473108477666	0.07648028975196451	1.0	1.0	0.5	0.3333333333333333
0.0	0.03304473304473304	0.0	0.0	0.029469773123465118	0.018396263798471552	0.07888636363636363	0.05886664726363329	1.0	1.0	0.5	0.3333333333333333
0.0	0.03309726839138604	0.0	0.0	0.019651057962560323	0.014308655176751792	0.02631938125568699	0.19711056495165402	1.0	1.0	0.5	0.3333333333333333
0.0	0.1319694568505979	0.0	0.0	0.06874691238924356	0.016351720233976977	0.1313578564940963	0.09845099117161979	1.0	1.0	0.5	0.3333333333333333
0.0	0.033255881498693	0.0	0.0	0.01966469821565789	0.006132859434466707	0.026391423357664232	0.059237460789703426	1.0	1.0	0.5	0.3333333333333333
0.0	0.06672494172494173	0.0	0.0	0.019673802242609582	0.006133245258091913	0.052879341864716635	0.12097791288038025	1.0	1.0	0.5	0.3333333333333333
0.0	0.07826384142173615	0.004908835904628331	0.0	0.24519836300777242	1.0	0.09641666666666666	0.11527057493504791	1.0	1.0	0.5	0.3333333333333333
0.0	0.03207732175374702	0.0	0.0	0.03912120860210513	0.05311302489313553	0.025848972296693473	0.09386217378650191	1.0	1.0	0.5	0.3333333333333333
0.0	0.164181244622885	0.2058823529411765	0.0	0.05888509862915016	0.01635017766736895	0.1572010869565217	0.2596051233958292	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.0	0.0	0.0	0.029490224041663217	0.01226533308171353	0.0	0.1404456229990621	1.0	1.0	0.5	0.3333333333333333
0.0	0.033255881498693	0.0	0.0	0.01966469821565789	0.010221432390777843	0.026391423357664232	0.12765255634964262	1.0	1.0	0.5	0.3333333333333333
0.0	0.04510981975770708	0.011437908496732027	0.0	0.5336076953786812	0.5184937363664692	0.06229361091170136	0.05843075719159683	1.0	1.0	0.5	0.3333333333333333
0.0	0.06598472842529896	0.25	0.0	0.03928394993671061	0.0183956852632241	0.0525431425976385	0.31704556478996204	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.09944991314418065	0.0	0.0	0.02948340391584415	0.014309105205220947	0.07903005464480874	0.1746134407583813	1.0	1.0	0.5	0.3333333333333333
0.0	0.0	0.0	0.0	0.009825528981280161	0.01635274877343062	0.0	0.01251495650486692	1.0	1.0	0.5	0.3333333333333333
0.0	0.0	0.0	0.0	0.01966014936110881	0.01226533308171353	0.0	0.09316689842512042	1.0	1.0	0.5	0.3333333333333333
0.0	0.033202841815282005	0.35000000000000003	0.0	0.009830074680554406	0.010221110901427943	0.02636736554238833	0.4894738544125729	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.06629994209612045	0.0	0.0	0.02948340391584415	0.014309105205220947	0.05268670309653916	0.27115739093878327	1.0	1.0	0.5	0.3333333333333333
0.0	0.0	0.0	0.0	0.009823257707821706	0.018396263798471552	0.0	0.06628291778503592	1.0	1.0	0.5	0.3333333333333333
0.0	0.03304473304473304	0.0	0.0	0.04911628853910853	0.018396263798471552	0.026295454545454542	0.15342409641151672	1.0	1.0	0.5	0.3333333333333333
0.0	0.033255881498693	0.0	0.0	0.029497047323486833	0.010221432390777843	0.026391423357664232	0.21609158231736886	1.0	1.0	0.5	0.3333333333333333
0.0	0.15751461653100998	0.01988636363636364	0.0	0.265063835961913	0.15048673341677096	0.2519200316706255	0.9693270381269605	0.0	0.0547945205479452	0.0	0.0
0.0	0.033202841815282005	0.35000000000000003	0.0	0.01966014936110881	0.008176888721142354	0.02636736554238833	0.4088219124923194	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.09913419913419914	0.2692307692307693	0.0	0.039293030831286824	0.014308205176588986	0.07888636363636363	0.3768392458687707	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.1319694568505979	0.25	0.0	0.049104937420888256	0.014307755204729858	0.105086285195277	0.4396921385376578	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.13217893217893217	0.2692307692307693	0.0	0.04911628853910853	0.01635223448753027	0.10518181818181817	0.3703500091625433	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.09866436880654891	0.21875	0.0	0.029449350550267983	0.01635069182389937	0.05244786944696282	0.395611680626071	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.09897709263794842	0.25	0.0	0.049104937420888256	0.014307755204729858	0.07881471389645775	0.3545904343045628	0.35714285714285715	0.3835616438356164	1.0	1.0
0.0	0.16289657134727556	0.0	0.0	0.08822577061045682	0.028608312896937684	0.15649233543733093	0.09502096605547106	1.0	1.0	0.5	0.3333333333333333
0.0	0.0	0.0	0.0	0.029490224041663217	0.010221110901427943	0.0	0.05145037674223068	1.0	1.0	0.5	0.3333333333333333
0.0	0.03309726839138604	0.0	0.0	0.049127644906400814	0.014308655176751792	0.05263876251137398	0.08551886944992397	1.0	1.0	0.5	0.3333333333333333
0.0	0.0992918051741581	0.2916666666666667	0.0	0.039302115925120645	0.014308655176751792	0.10527752502274795	0.28992982569608367	0.35714285714285715	0.410958904109589	0.5	1.0
0.0	0.09944991314418065	0.0	0.0	0.02948340391584415	0.012264947318760811	0.05268670309653916	0.08641279491455733	1.0	1.0	0.5	0.3333333333333333
0.0	0.06640568363056401	0.0	0.0	0.03932029872221762	0.01226533308171353	0.05273473108477666	0.11124405782103931	1.0	1.0	0.5	0.3333333333333333
0.0	0.0980448123305266	0.0	0.0	0.04903694073856069	0.01634863539177462	0.0522583559168925	0.05214565210361219	1.0	1.0	0.5	0.3333333333333333
0.0	0.06672494172494173	0.0	0.0	0.019673802242609582	0.006133245258091913	0.052879341864716635	0.12375901432590622	1.0	1.0	0.5	0.3333333333333333
0.0	0.08505896554926178	0.009668508287292817	0.0	0.12725899033508314	0.5519617370745971	0.07984817115251898	0.0727359017722346	1.0	1.0	0.5	0.3333333333333333
0.0	0.0992918051741581	0.0	0.0	0.029476586943840484	0.014308655176751792	0.10527752502274795	0.12097791288038022	1.0	1.0	0.5	0.3333333333333333
0.0	0.0	0.0	0.0	0.02948340391584415	0.014309105205220947	0.0	0.03754486951460075	1.0	1.0	0.5	0.3333333333333333
