is_a_highlight	abstract	keyword1	keyword2	keyword3	keyword4	keyword5	keyword6	introduction	conclusion	text	word freq. in sentence	n_sents_intro	n_sents_text	n_sents_abst	n_sents_conclu
0.0	0.4588538977800723	0.42857142857142855	0.5263157894736842	0.0	0.0	0.0	0.0	0.06598765997262238	0.03649456435157928	0.34703763731316406	0.48286077020736357	0.6363636363636364	0.11864406779661017	0.25	0.42857142857142855
0.0	0.05780437044745058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024939982787516423	0.006294964028776981	1.0	1.0	1.0	1.0
0.0	0.25890730191610567	0.0	0.0	0.0	0.0	0.0	0.0	0.030845281499541462	0.019465819860496777	0.22363931762794478	0.43158654894266407	1.0	1.0	1.0	1.0
0.0	0.4303977272727273	0.30000000000000004	0.5555555555555555	0.0	0.0	0.0	0.0	0.04400390897668574	0.03406220463919306	0.2727829572580282	0.25094611810551554	0.6363636363636364	0.11864406779661017	0.25	0.42857142857142855
0.0	0.3450310559006211	0.75	0.7142857142857142	0.0	0.0	0.0	0.0	0.05286302238292819	0.024331892740093283	0.29806469075652997	0.4291067146282974	0.09090909090909091	0.0	0.125	0.14285714285714285
0.0	0.20158113011923276	0.0	0.0	0.0	0.0	0.0	0.4583333333333333	0.017635618578273723	0.01703324198211559	0.09947606142728095	0.232097655209166	1.0	1.0	1.0	1.0
0.0	0.25890730191610567	0.0	0.0	0.7142857142857143	0.5384615384615385	0.0	0.0	0.030845281499541462	0.021899096479426852	0.14909287841862987	0.5468988445607149	0.18181818181818182	0.1906779661016949	0.25	0.14285714285714285
0.0	0.5159442724458204	0.0	0.0	0.0	0.0	0.35000000000000003	0.7857142857142857	0.04837760877985509	0.03892683676840994	0.17344853966968185	0.19042266187050363	1.0	1.0	1.0	1.0
0.0	0.3162784679089027	0.0	0.0	0.0	0.0	0.5	0.0	0.03964726678719615	0.024331892740093283	0.17387106960797583	0.37682354116706646	1.0	1.0	1.0	1.0
0.0	0.3733971044467425	0.0	0.0	0.19607843137254902	0.0	0.4375	0.0	0.03522256031807581	0.026764077692121777	0.14891142663962137	0.3355815347721822	1.0	1.0	1.0	1.0
0.0	0.28782383419689117	0.0	0.0	0.0	0.0	0.2916666666666667	0.4230769230769231	0.03526149102856829	0.02189953318443213	0.0994356404352341	0.32272182254196646	1.0	1.0	1.0	1.0
0.0	0.3450310559006211	0.0	0.0	0.0	0.0	0.0	0.0	0.030836763056708114	0.024331892740093283	0.17387106960797583	0.593912370103917	1.0	1.0	1.0	1.0
0.0	0.5723853683668212	0.0	0.43478260869565216	0.4166666666666667	0.30434782608695654	0.0	0.0	0.06152061654454	0.0462231302925606	0.39597267170082706	0.6427857713828937	0.18181818181818182	0.1906779661016949	0.25	0.14285714285714285
0.0	0.11501035196687372	0.5625	0.0	0.0	0.0	0.0	0.0	0.03964726678719615	0.01216572799010821	0.07451617268913249	0.2040617505995204	0.6363636363636364	0.11864406779661017	0.25	0.42857142857142855
0.0	0.057475426797723744	0.0	0.0	0.0	0.0	0.0	0.0	0.04844439178479691	0.007299087420651491	0.07448593073593074	0.0	1.0	1.0	1.0	1.0
0.0	0.08630243397203521	0.0	0.0	0.0	0.0	0.2692307692307693	0.0	0.04847115664213658	0.014599266622636633	0.04969762613954328	0.11912742533246129	1.0	1.0	1.0	1.0
0.0	0.028648788035069622	0.0	0.0	0.0	0.0	0.0	0.0	0.06155453088662628	0.017029748780907582	0.07430499325236169	0.07449040767386093	1.0	1.0	1.0	1.0
0.0	0.28589809572825525	0.2222222222222222	0.0	0.0	0.0	0.0	0.0	0.09223010932957605	0.03162486802239791	0.24728285278002338	0.3087269314982796	0.6363636363636364	0.11864406779661017	0.25	0.42857142857142855
0.0	0.20105997931747674	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0572366605168732	0.02919722330895475	0.1985485688528285	0.33460731414868106	1.0	1.0	1.0	1.0
0.0	0.17260486794407043	0.4	0.0	0.0	0.0	0.0	0.0	0.035251750285190245	0.017032543241566705	0.1242440653488582	0.4253869631567473	0.6363636363636364	0.11864406779661017	0.25	0.42857142857142855
0.0	0.3425488180883864	0.30000000000000004	0.0	0.0	0.0	0.0	0.0	0.11409541736045754	0.051084008778495026	0.3457767012066568	0.4075989208633093	0.6363636363636364	0.11864406779661017	0.25	0.42857142857142855
0.0	0.1431701030927835	0.125	0.0	0.0	0.0	0.0	0.0	0.07032865033474163	0.026760934149542295	0.17330815234497957	0.3302233213429257	1.0	1.0	1.0	1.0
0.0	0.31464984552008235	0.23076923076923078	0.0	0.0	0.0	0.0	0.0	0.09225551007574229	0.04378946088044192	0.27212113043087566	0.2716372356660126	0.6363636363636364	0.11864406779661017	0.25	0.42857142857142855
0.0	0.22919030428055698	0.13043478260869565	0.0	0.0	0.0	0.0	0.0	0.06595128309281388	0.03162731264899368	0.19814664867296447	0.2596948756784047	1.0	1.0	1.0	1.0
0.0	0.14383738995339201	0.0	0.7692307692307693	0.0	0.0	0.0	0.0	0.035251750285190245	0.017032543241566705	0.09939525227908656	0.14888543710486155	1.0	1.0	1.0	1.0
0.0	0.5154123711340206	0.5	0.45454545454545453	0.0	0.0	0.0	0.0	0.08791081291842703	0.046224003389153084	0.4704078420792302	0.5129871103117505	0.6363636363636364	0.11864406779661017	0.25	0.42857142857142855
0.0	0.25823863636363636	0.0	0.0	0.5263157894736842	0.3888888888888889	0.0	0.0	0.06160547256736005	0.03406220463919306	0.297581407917849	0.5484487410071942	0.18181818181818182	0.1906779661016949	0.25	0.14285714285714285
