is_a_highlight	abstract	keyword1	keyword2	keyword3	introduction	conclusion	text	word freq. in sentence	n_sents_intro	n_sents_text	n_sents_abst	n_sents_conclu
0.0	0.8022845160578302	0.0	0.17647058823529413	0.0	0.39712988099506563	0.2506966288440146	0.5867679573671977	0.4536272321428573	1.0	1.0	1.0	0.875
0.0	1.0	0.08333333333333333	0.25531914893617025	0.15217391304347827	0.7029108421411524	0.39223913824545653	0.8112485609155963	0.6861904761904761	1.0	1.0	1.0	0.875
0.0	0.2888254394804613	0.0	0.8571428571428571	0.0	0.1809461055297883	0.10906995663970855	0.29546103339994295	0.5680059523809524	0.5	0.14465408805031446	1.0	1.0
0.0	0.15823211875843454	0.0	0.75	0.0	0.09053813348861904	0.04363914671926625	0.16449438716543271	0.4681547619047619	0.5	0.14465408805031446	1.0	1.0
0.0	0.10525725186556696	0.0	0.5454545454545455	0.0	0.09050558142720176	0.03272504023280667	0.16431951715781531	0.44960317460317456	0.5	0.14465408805031446	1.0	1.0
0.0	0.5986790986790987	0.0	0.0	0.28	0.21682361184694	0.21805357335494727	0.4576620009778617	0.41495535714285714	1.0	1.0	1.0	0.875
0.0	0.15742657342657343	0.0	0.4	0.0	0.21710931617496063	0.08725237763479506	0.13126954774787117	0.18887362637362629	0.5	0.14465408805031446	1.0	1.0
0.0	0.07905826824745743	0.0	0.6666666666666666	0.0	0.12673819228002878	0.04363715285023051	0.131548844657973	0.5471938775510204	0.5	0.14465408805031446	1.0	1.0
0.0	0.1829988851727982	0.0	0.30000000000000004	0.0	0.3254690359323425	0.14176144974246147	0.19655655701279612	0.27172619047619045	1.0	1.0	1.0	0.875
0.0	0.20929324482623976	0.0	0.631578947368421	0.0	0.30742422687465787	0.16357736668443212	0.22939701356434516	0.30966386554621844	0.5	0.14465408805031446	1.0	1.0
0.0	0.07900056148231331	0.0	0.0	0.0	0.14482628722110924	0.0654520741322028	0.09862665950074899	0.4566964285714286	1.0	1.0	1.0	0.875
0.0	0.25824569131655745	0.0	0.0	0.0	0.5052568697729989	0.22887275983533448	0.3256388184124683	0.18295918367346947	1.0	1.0	1.0	0.875
0.0	0.13166760247052217	0.0	0.6000000000000001	0.0	0.14482628722110924	0.0654520741322028	0.16437776583458166	0.5745535714285716	0.5	0.14465408805031446	1.0	1.0
0.0	0.31303187051560155	0.0	0.0	0.0	0.379577549066539	0.15265064713132837	0.29452273089443853	0.40314625850340124	1.0	1.0	1.0	0.875
0.0	0.1318600989653621	0.0	0.75	0.0	0.10864576018634285	0.04363914671926625	0.09869663229925962	0.45178571428571435	0.5	0.14465408805031446	1.0	1.0
0.0	0.10502743253834956	0.0	0.0	0.0	0.1990407160827671	0.08725569953543225	0.0984870111333143	0.22098214285714282	1.0	1.0	1.0	0.875
0.0	0.1818131472559118	0.0	0.20689655172413793	0.0	0.39736734205760754	0.20712951833697435	0.22858927760109043	0.3215608465608466	1.0	1.0	1.0	0.875
0.0	0.20974955277280857	0.0	0.0	0.0	0.2532638639358007	0.11996844851323074	0.1968346702876639	0.681887755102041	1.0	1.0	1.0	0.875
0.0	0.07882794554316767	0.0	0.0	0.0	0.19906456471877032	0.07635156087598928	0.1313625148496756	0.38571428571428573	1.0	1.0	1.0	0.875
0.0	0.02635275608248581	0.0	0.0	0.0	0.10863273624002466	0.021819573238170537	0.0657744223289865	0.15433673469387754	1.0	1.0	1.0	0.875
0.0	0.10487477638640429	0.0	0.0	0.0	0.2532638639358007	0.11996844851323074	0.1640288919063866	0.31007653061224494	1.0	1.0	1.0	0.875
0.0	0.07894293889917521	0.0	0.5454545454545455	0.0	0.10860669771264211	0.05454129072030908	0.13145561372625225	0.6678571428571428	0.5	0.14465408805031446	1.0	1.0
0.0	0.1815517336725101	0.0	0.3870967741935484	0.0	0.5056193208990913	0.18531261137461966	0.3915915643231709	0.3562807881773398	0.5	0.14465408805031446	1.0	1.0
0.0	0.07831459423355226	0.0	0.27272727272727276	0.0	0.307313841155852	0.11994254478901423	0.1636814957357412	0.2691071428571428	1.0	1.0	1.0	0.875
0.0	0.05262862593278348	0.0	0.5454545454545455	0.0	0.1448089302835228	0.04363316547655788	0.06572780686312613	0.2662698412698412	0.5	0.14465408805031446	1.0	1.0
0.0	0.10487477638640429	0.0	0.375	0.0	0.23517358794038637	0.032716734975273734	0.09841733514383195	0.14872448979591837	0.5	0.14465408805031446	1.0	1.0
0.0	0.02629513343799058	0.0	0.0	0.0	0.16289052469399984	0.0	0.0657045238993064	0.058928571428571434	1.0	1.0	1.0	0.875
0.0	0.07888540031397175	0.0	0.0	0.0	0.18098947188222203	0.06544675795784818	0.0657045238993064	0.1669642857142857	1.0	1.0	1.0	0.875
0.0	0.18353085867620753	0.0	0.0	0.0	0.23517358794038637	0.11996844851323074	0.1968346702876639	0.5457908163265306	1.0	1.0	1.0	0.875
0.0	0.18379800694211174	0.0	0.0	0.0	0.21713532663574595	0.0981628280875704	0.22980302597773336	0.4321428571428572	1.0	1.0	1.0	0.875
0.0	0.07877057440376217	0.0	0.0	0.0	0.1809461055297883	0.07634857098329408	0.0984870111333143	0.16532738095238098	1.0	1.0	1.0	0.875
0.0	0.15628991946681475	0.0	0.24000000000000002	0.0	0.2891327385225447	0.11992959647600956	0.16350834887847493	0.1767857142857143	1.0	1.0	1.0	0.875
0.0	0.07900056148231331	0.0	0.6000000000000001	0.0	0.14482628722110924	0.021818244073126703	0.09862665950074899	0.7071428571428572	0.5	0.14465408805031446	1.0	1.0
0.0	0.18273405321162195	0.0	0.0	0.3333333333333333	0.3253911259297255	0.11994254478901423	0.19641779488288946	0.4616071428571428	1.0	1.0	1.0	0.875
0.0	0.15494741478993448	0.0	0.0	0.19444444444444445	0.41503242874210616	0.18527478664902425	0.2605110547299746	0.14423469387755103	1.0	1.0	1.0	0.875
0.0	0.15651593525780078	0.3333333333333333	0.0	0.31818181818181823	0.2530516993776927	0.11993822842183881	0.196348487262959	0.4929421768707483	0.14285714285714285	0.18238993710691823	0.0	0.125
0.0	0.05274403958614485	0.0	0.0	1.0	0.07243050679089523	0.021820902484194365	0.09869663229925962	0.4092261904761906	1.0	1.0	1.0	0.875
0.0	0.1567426056926419	0.36363636363636365	0.0	0.35000000000000003	0.2169533841786655	0.09813725412598348	0.13099143429925278	0.4538533834586466	0.14285714285714285	0.18238993710691823	0.0	0.125
