is_a_highlight	abstract	keyword1	keyword2	keyword3	keyword4	keyword5	introduction	conclusion	text	word freq. in sentence	n_sents_intro	n_sents_text	n_sents_abst	n_sents_conclu
0.0	0.23336367774237596	0.0	0.0	0.0	0.0	0.4444444444444444	0.25102935911206586	0.029436520288332577	0.0481513022496629	0.16748798076923077	0.0	0.06862745098039216	0.3333333333333333	0.0
0.0	1.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.964973875366382	0.44130131064042943	0.1899163780133655	0.11116452991452995	1.0	1.0	0.3333333333333333	1.0
0.0	0.6193712059436441	0.0	0.0	0.0	0.16666666666666666	0.0	0.5729608253741253	0.2943097947028249	0.14359788359788359	0.16622596153846156	1.0	1.0	0.3333333333333333	1.0
0.0	0.6190066554987097	0.21052631578947367	0.2631578947368421	0.0	0.3157894736842105	0.2222222222222222	0.5728584195072131	0.35316252109042157	0.6217969052906136	0.501923076923077	0.0	0.0	0.0	0.5
0.0	0.6947468268666155	0.0	0.0	0.34782608695652173	0.0	0.18181818181818182	0.6082272344551323	0.5296800829959362	0.8584080126515551	0.26490384615384616	0.0	0.06862745098039216	0.3333333333333333	0.0
0.0	0.311151570323168	0.0	0.0	0.0	0.6000000000000001	0.0	0.28689069612807533	0.17663760039935408	0.3852104179973032	0.7606370192307693	0.09523809523809523	0.3627450980392157	1.0	0.5
0.0	0.465625283807102	0.0	0.0	0.0	0.42857142857142855	0.0	0.4300281114234602	0.26491760304692163	0.5760984928889832	0.3185096153846154	0.09523809523809523	0.3627450980392157	1.0	0.5
0.0	0.5422691627759394	0.0	0.0	0.0	0.35294117647058826	0.0	0.35816454241270973	0.32375462630593865	0.4790144375022062	0.4474038461538462	0.09523809523809523	0.3627450980392157	1.0	0.5
0.0	0.7329135066811123	0.0	0.0	0.16666666666666666	0.25	0.0	0.4292602040816327	0.529661621132361	0.6671583087512291	0.39637237762237765	0.09523809523809523	0.3627450980392157	1.0	0.5
0.0	0.07788005833029531	0.0	0.0	0.0	0.0	0.0	0.17937090667212444	0.0	0.0	0.0762019230769231	1.0	1.0	0.3333333333333333	1.0
0.0	0.19321213765658213	0.0	0.0	0.0	0.0	0.0	0.5726537175527706	0.29427655500751343	0.047759828247633127	0.03165485829959514	1.0	1.0	0.3333333333333333	1.0
0.0	0.07760421396785033	0.0	0.0	0.0	0.0	0.0	0.4300281114234602	0.14717151911048454	0.0	0.025721153846153852	1.0	1.0	0.3333333333333333	1.0
0.0	0.2681325085171239	0.1111111111111111	0.0	0.0	0.0	0.0	0.8566846553304145	0.38235909486230146	0.0	0.047002262443438914	1.0	1.0	0.3333333333333333	1.0
0.0	0.1544788936093284	0.0	0.0	0.0	0.0	0.0	0.644120349104272	0.20597807542995297	0.14317366533023845	0.02235576923076922	1.0	1.0	0.3333333333333333	1.0
0.0	0.1544788936093284	0.18181818181818182	0.0	0.0	0.0	0.0	0.6083358852651457	0.3531237438789715	0.09544911022015896	0.04608173076923076	1.0	1.0	0.3333333333333333	1.0
0.0	0.07733031674208145	0.2	0.0	0.0	0.0	0.0	0.5011615439599715	0.20599469371350224	0.0	0.027403846153846157	1.0	1.0	0.3333333333333333	1.0
0.0	0.07751269956458635	0.0	0.0	0.0	0.0	0.0	0.25076001430615164	0.1471585889117591	0.047936978945881024	0.038221153846153856	1.0	1.0	0.3333333333333333	1.0
0.0	0.19321213765658213	0.0	0.0	0.0	0.0	0.0	0.6084445748998187	0.32370661190632966	0.1910393129905325	0.13367914979757087	1.0	1.0	0.3333333333333333	1.0
0.0	0.15475166387467743	0.0	0.0	0.0	0.0	0.0	0.5728584195072131	0.2354349071279353	0.09566106235240208	0.023246606334841633	1.0	1.0	0.3333333333333333	1.0
0.0	0.07733031674208145	0.0	0.0	0.0	0.0	0.0	0.5011615439599715	0.23542567387925584	0.04779515356438433	0.028525641025641035	1.0	1.0	0.3333333333333333	1.0
0.0	0.23350184451427794	0.0	0.0	0.0	0.0	0.5	0.2510743061772605	0.02943929200175064	0.04818720926103476	0.1947115384615384	0.0	0.06862745098039216	0.3333333333333333	0.0
0.0	0.9976649153531816	0.0	0.0	0.0	0.0	0.125	1.0	0.4706575520405952	0.18935984650270363	0.09709987593052109	1.0	1.0	0.3333333333333333	1.0
0.0	0.1544788936093284	0.0	0.0	0.0	0.0	0.19047619047619047	0.5367669575868933	0.14711980805034558	0.14317366533023845	0.06375000000000006	1.0	1.0	0.3333333333333333	1.0
0.0	0.1158591702069963	0.0	0.0	0.0	0.0	0.0	0.6083358852651457	0.20597807542995297	0.19089822044031793	0.012764423076923069	1.0	1.0	0.3333333333333333	1.0
0.0	0.19298522968517096	0.0	0.0	0.0	0.13043478260869565	0.18181818181818182	0.6440053070701401	0.29425439868624964	0.1430680021085925	0.14471153846153845	1.0	1.0	0.3333333333333333	1.0
0.0	0.6182788405010627	0.0	0.0	0.0	0.14285714285714285	0.0	0.6084445748998187	0.32370661190632966	0.14327948474289937	0.14271255060728752	1.0	1.0	0.3333333333333333	1.0
0.0	0.1930986170116605	0.0	0.0	0.0	0.27272727272727276	0.0	0.6083358852651457	0.3531237438789715	0.2863473306604769	0.20004807692307697	0.09523809523809523	0.3627450980392157	1.0	0.5
0.0	0.3080528142039566	0.0	0.0	0.0	0.0	0.0	0.6792980801101451	0.35305913140968426	0.14264690423630821	0.09363461538461541	1.0	1.0	0.3333333333333333	1.0
