is_a_highlight	abstract	keyword1	keyword2	keyword3	keyword4	keyword5	keyword6	keyword7	keyword8	keyword9	introduction	conclusion	text	word freq. in sentence	n_sents_intro	n_sents_text	n_sents_abst	n_sents_conclu
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375	0.1368682293784893	0.0872231557358234	0.11658986175115207	0.15391705069124426	1.0	1.0	0.25	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2222222222222222	0.0	0.05474729175139572	0.043610396526582024	0.02914746543778802	0.0838709677419355	0.11538461538461539	0.0	0.0	0.18181818181818182
0.0	0.18412332516928398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05476602158093776	0.029076353859522463	0.05832628909551986	0.014193548387096777	1.0	1.0	0.25	1.0
0.0	0.08992400788066424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.35506808634261294	0.26152839762205765	0.23236768589032186	0.11548387096774196	1.0	1.0	0.25	1.0
0.0	0.4246411483253589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05084745762711865	0.8683835556186802	0.609283813699513	0.37379247641777474	0.11145717463848724	1.0	1.0	0.25	1.0
0.0	0.2689393939393939	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.3822505773725286	0.2905634476445107	0.3483648881239243	0.14310850439882697	1.0	1.0	0.25	1.0
0.0	0.44823232323232326	0.0	0.13043478260869565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49146502805039394	0.2905634476445107	0.4354561101549053	0.25337243401759535	1.0	1.0	0.25	1.0
0.0	0.3642063265887717	0.0	0.23076923076923078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16410156953468077	0.13080639220755802	0.17465004793863853	0.25591397849462366	0.07692307692307693	0.36633663366336633	1.0	0.2727272727272727
0.0	0.1829634931997137	0.0	0.30000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13682143682143683	0.1162876990613094	0.17479081906808935	0.374910394265233	0.07692307692307693	0.36633663366336633	1.0	0.2727272727272727
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.05479414036662025	0.014541130667072221	0.02918669486637185	0.2451612903225807	0.0	0.0	0.0	0.0
0.0	0.5321304649548925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4908789539113219	0.39214900103806904	0.46361762235626475	0.1492769744160178	1.0	1.0	0.25	1.0
0.0	0.18153409090909092	0.0	0.0	0.15625	0.0	0.0	0.0	0.0	0.0	0.0	0.21872735245920558	0.18892840069191522	0.29092721070182836	0.25069124423963135	1.0	1.0	0.25	1.0
0.0	0.36363636363636365	0.0	0.21428571428571427	0.3333333333333333	0.0	0.0	0.0	0.0	0.26666666666666666	0.0	0.21876471620236568	0.1744026205542964	0.29100529100529104	0.45111662531017366	0.23076923076923078	0.1188118811881188	0.25	0.6363636363636364
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.08217714634552417	0.02907989817147965	0.029178840535137626	0.18279569892473124	0.0	0.0	0.0	0.0
0.0	0.18267581475128647	0.0	0.0	0.20833333333333331	0.0	0.0	0.0	0.0	0.0	0.0	0.16415766304674184	0.11628238496861078	0.1456198917923334	0.20258064516129037	0.23076923076923078	0.1188118811881188	0.25	0.6363636363636364
0.0	0.09119451976594835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08206480574901628	0.13081229579575027	0.17469694644775205	0.1589442815249267	1.0	1.0	0.25	1.0
0.0	0.1792929292929293	0.0	0.0	0.10416666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.3003397393641296	0.2905634476445107	0.3773952954675846	0.19354838709677422	1.0	1.0	0.25	1.0
0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.05478476423034945	0.02907989817147965	0.08753652160541289	0.5311827956989248	0.23076923076923078	0.1188118811881188	0.25	0.6363636363636364
0.0	0.09062544319954617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16401750110766505	0.1889201376822589	0.20359442060085836	0.1948387096774194	1.0	1.0	0.25	1.0
0.0	0.54716711859569	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2735493524967209	0.14534752028389927	0.26204541967162803	0.5894428152492669	0.07692307692307693	0.36633663366336633	1.0	0.2727272727272727
0.0	0.09220779220779221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08216308695350613	0.04361748428658027	0.05834198086014066	0.12258064516129032	1.0	1.0	0.25	1.0
0.0	0.18412332516928398	0.0	0.0	0.3571428571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.08214903237140664	0.029076353859522463	0.05832628909551986	0.12	0.23076923076923078	0.1188118811881188	0.25	0.6363636363636364
0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13672794762647855	0.13080048909890343	0.14550264550264552	0.06501240694789083	1.0	1.0	0.25	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014536404917772552	0.029155302884800064	0.0	1.0	1.0	0.25	1.0
0.0	0.3647780790637934	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13677467624836046	0.13081229579575027	0.14558078870646002	0.25865102639296195	0.07692307692307693	0.36633663366336633	1.0	0.2727272727272727
0.0	0.2753123653597588	0.0	0.375	0.27777777777777773	0.0	0.0	0.0	0.0	0.0	0.0	0.16424187525418715	0.0872231557358234	0.20403225806451614	0.5926267281105991	0.23076923076923078	0.1188118811881188	0.25	0.6363636363636364
0.0	0.448925108894197	0.0	0.13636363636363638	0.21739130434782608	0.0	0.0	0.0	0.0	0.0	0.0	0.21846616319492473	0.2615171890005916	0.23230545565842833	0.18402457757296464	0.23076923076923078	0.1188118811881188	0.25	0.6363636363636364
0.0	0.5370500070037821	0.0	0.125	0.19999999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.24569060875336457	0.3050792045258642	0.34827164270419086	0.38120617110799443	0.23076923076923078	0.1188118811881188	0.25	0.6363636363636364
0.0	0.3591400871153576	0.0	0.13636363636363638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35500751519175267	0.29057583511494234	0.26134363761573187	0.3216589861751152	1.0	1.0	0.25	1.0
0.0	0.3625017727981847	0.0	0.1875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21869000147688672	0.17438727434168755	0.1745095033721643	0.2120430107526882	1.0	1.0	0.25	1.0
0.0	0.2748781187266992	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08210689745994927	0.07268202602858652	0.08741889660997428	0.3080645161290323	0.07692307692307693	0.36633663366336633	1.0	0.2727272727272727
0.0	0.09162603957556639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027368965819983087	0.0581450301761988	0.029139632203324755	0.06774193548387096	1.0	1.0	0.25	1.0
0.0	0.7127718906860012	0.0	0.1111111111111111	0.17857142857142855	0.0	0.0	0.0	0.0	0.0	0.0	0.3274199715311016	0.3631457785113353	0.3769915561838536	0.41091811414392054	0.23076923076923078	0.1188118811881188	0.25	0.6363636363636364
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.08217714634552417	0.02907989817147965	0.029178840535137626	0.18279569892473124	0.0	0.0	0.0	0.0
0.0	0.27019027484143765	0.0	0.15000000000000002	0.11904761904761904	0.0	0.0	0.0	0.19047619047619047	0.0	0.0	0.32781108753805	0.2615396071537577	0.4648598989435002	0.2522920203735144	0.23076923076923078	0.1188118811881188	0.25	0.6363636363636364
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027392382115174724	0.0	0.0	0.10967741935483873	1.0	1.0	0.25	1.0
0.0	0.2748781187266992	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08210689745994927	0.08721902188097426	0.11655852881329902	0.31451612903225806	0.07692307692307693	0.36633663366336633	1.0	0.2727272727272727
0.0	0.09220779220779221	0.0	0.6000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02738769565116871	0.04361748428658027	0.087512971290211	0.6774193548387097	0.07692307692307693	0.36633663366336633	1.0	0.2727272727272727
0.0	0.1728896103896104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43507682984496304	0.5660436678653511	0.5192110363698552	0.14838709677419354	1.0	1.0	0.25	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027392382115174724	0.02907989817147965	0.0	0.0967741935483871	1.0	1.0	0.25	1.0
0.0	0.09076704545454546	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2460682715166063	0.17439494713636844	0.11637088428073133	0.18894009216589863	0.07692307692307693	0.36633663366336633	1.0	0.2727272727272727
0.0	0.09119451976594835	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10941974099868838	0.14534752028389927	0.08734847322387602	0.22346041055718477	0.07692307692307693	0.36633663366336633	1.0	0.2727272727272727
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05474729175139572	0.07268556933274295	0.0	0.052534562211981564	1.0	1.0	0.25	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05471922101558061	0.0872107551787551	0.08737193507540002	0.0335483870967742	1.0	1.0	0.25	1.0
0.0	0.18267581475128647	0.0	0.27272727272727276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10943844203116122	0.11628238496861078	0.1164959134338667	0.42580645161290326	0.07692307692307693	0.36633663366336633	1.0	0.2727272727272727
0.0	0.273583559297845	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16412961149803257	0.14534752028389927	0.14558078870646002	0.585923753665689	0.07692307692307693	0.36633663366336633	1.0	0.2727272727272727
0.0	0.18325207915113279	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08210689745994927	0.10175601773336197	0.05827926440664951	0.45161290322580655	0.07692307692307693	0.36633663366336633	1.0	0.2727272727272727
0.0	0.18096856414613424	0.0	0.0	0.0	0.0	0.0	0.2941176470588235	0.0	0.0	0.0	0.24598424615498204	0.2179764216907742	0.20353982300884954	0.12419354838709677	1.0	1.0	0.25	1.0
0.0	0.18325207915113279	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027368965819983087	0.10175601773336197	0.1456981610166238	0.30645161290322587	0.07692307692307693	0.36633663366336633	1.0	0.2727272727272727
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02907989817147965	0.0	0.03655913978494624	1.0	1.0	0.25	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02738301079046888	0.058153889156363985	0.0	0.052903225806451605	1.0	1.0	0.25	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5555555555555555	0.0	0.0	0.0	0.054737931639966174	0.10175601773336197	0.029139632203324755	0.14032258064516132	1.0	1.0	0.25	1.0
0.0	0.2753123653597588	0.0	0.375	0.5555555555555555	0.0	0.0	0.625	0.0	0.0	0.0	0.10949458350279144	0.0872231557358234	0.1457373271889401	0.46543778801843316	0.23076923076923078	0.1188118811881188	0.25	0.6363636363636364
0.0	0.5463094898831576	0.0	0.0	0.17857142857142855	0.0	0.0	0.0	0.0	0.0	0.0	0.16410156953468077	0.1453410263368878	0.14554170661553212	0.178494623655914	0.23076923076923078	0.1188118811881188	0.25	0.6363636363636364
0.0	0.36535162950257294	0.0	0.27272727272727276	0.20833333333333331	0.0	0.0	0.0	0.0	0.0	0.0	0.08207883152337092	0.13081819986353863	0.20386784850926673	0.31483870967741945	0.23076923076923078	0.1188118811881188	0.25	0.6363636363636364
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.02738769565116871	0.04361748428658027	0.02917099043007033	0.1032258064516129	1.0	1.0	0.25	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.08217714634552417	0.02907989817147965	0.029178840535137626	0.18279569892473124	0.0	0.0	0.0	0.0
0.0	0.1847087729440671	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05478476423034945	0.014539949085739828	0.05835768107027525	0.27741935483870966	0.23076923076923078	0.1188118811881188	0.25	0.6363636363636364
0.0	0.2748781187266992	0.0	0.3333333333333333	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.16421379491989854	0.10175601773336197	0.1456981610166238	0.55	0.23076923076923078	0.1188118811881188	0.25	0.6363636363636364
0.0	0.09177078845325291	0.0	0.0	0.0	0.0	0.0	0.625	0.0	0.0	0.0	0.08212093762709358	0.0872231557358234	0.17488479262672812	0.16497695852534566	1.0	1.0	0.25	1.0
0.0	0.18354157690650583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05474729175139572	0.02907281012350156	0.02914746543778802	0.07649769585253456	1.0	1.0	0.25	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16415766304674184	0.13081819986353863	0.17474387015080003	0.0696774193548387	1.0	1.0	0.25	1.0
0.0	0.44276607538802665	0.0	0.0967741935483871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2726640795112947	0.2904643840796809	0.2607152398763406	0.11569892473118282	1.0	1.0	0.25	1.0
0.0	0.18354157690650583	0.0	0.375	0.0	0.0	0.0	0.625	0.0	0.0	0.0	0.1368682293784893	0.07268556933274295	0.1457373271889401	0.36036866359447	0.07692307692307693	0.36633663366336633	1.0	0.2727272727272727
0.0	0.3642063265887717	0.0	0.23076923076923078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24615235430202115	0.1598756604662176	0.23286673058485136	0.4053763440860216	0.07692307692307693	0.36633663366336633	1.0	0.2727272727272727
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0820928620928621	0.08721488836196511	0.11652721271205958	0.23584229390681008	1.0	1.0	0.25	1.0
0.0	0.4574087329992842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19155001155001156	0.1162876990613094	0.20392262224610425	0.21863799283154123	1.0	1.0	0.25	1.0
0.0	0.08923334729786343	0.0	0.11538461538461539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24560684107223488	0.3486341465729318	0.3190781930749828	0.26400000000000007	1.0	1.0	0.25	1.0
0.0	0.09191599539700807	0.0	0.42857142857142855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08213498259675786	0.07268911292479732	0.11662121153920026	0.3677419354838709	0.07692307692307693	0.36633663366336633	1.0	0.2727272727272727
0.0	0.273583559297845	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.10941974099868838	0.13081229579575027	0.17469694644775205	0.23870967741935487	0.07692307692307693	0.36633663366336633	1.0	0.2727272727272727
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.08217714634552417	0.02907989817147965	0.029178840535137626	0.18279569892473124	0.0	0.0	0.0	0.0
0.0	0.27019027484143765	0.0	0.15000000000000002	0.11904761904761904	0.0	0.0	0.0	0.0	0.0	0.0	0.27317590628170835	0.217948098273837	0.34864492420762516	0.4105263157894737	0.23076923076923078	0.1188118811881188	0.25	0.6363636363636364
0.0	0.273583559297845	0.0	0.25	0.19230769230769232	0.0	0.0	0.0	0.0	0.0	0.0	0.08206480574901628	0.11627707130760126	0.14558078870646002	0.4803519061583578	0.23076923076923078	0.1188118811881188	0.25	0.6363636363636364
0.0	0.09133790737564323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10943844203116122	0.13081819986353863	0.1456198917923334	0.17677419354838714	1.0	1.0	0.25	1.0
0.0	0.5403805496828753	0.0	0.15000000000000002	0.11904761904761904	0.0	0.0	0.0	0.0	0.0	0.0	0.163905543769025	0.2615396071537577	0.2614836931557189	0.3453310696095077	0.23076923076923078	0.1188118811881188	0.25	0.6363636363636364
0.0	0.5446022727272728	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2460682715166063	0.15986149358082166	0.23274176856146267	0.2571428571428572	0.07692307692307693	0.36633663366336633	1.0	0.2727272727272727
