is_a_highlight	abstract	keyword1	keyword2	keyword3	keyword4	keyword5	introduction	conclusion	text	word freq. in sentence	n_sents_intro	n_sents_text	n_sents_abst	n_sents_conclu
0.0	0.21446808510638302	0.0	0.5	0.0	0.0	0.0	0.09160538981261143	0.0387151155204521	0.06021255289595245	0.36663385826771655	0.5384615384615384	0.045112781954887216	0.0	0.0
0.0	0.28553443283394186	0.0	0.0	0.0	0.0	0.0	0.20149793823108644	0.04424258860460803	0.10024415690576834	0.29445538057742776	1.0	1.0	1.0	1.0
0.0	0.3790304891423558	0.0	0.0	0.0	0.0	0.0	0.31124874788765783	0.07187921660656744	0.17984755411185796	0.26438101487314086	1.0	1.0	1.0	1.0
0.0	0.3086441077176729	0.0	0.17647058823529413	0.0	0.0	0.0	0.18313370963547643	0.044237583682018584	0.08006356978717007	0.24032152230971127	1.0	1.0	1.0	1.0
0.0	0.2853233948200217	0.0	0.2	0.3571428571428571	0.0	0.3333333333333333	0.2197974358189774	0.049771174266644146	0.22041623667010662	0.5665127195639006	0.05128205128205128	0.05263157894736842	0.0	0.25
0.0	0.5652160368835862	0.0	0.0	0.0	0.0	0.0	0.27444657553088253	0.11055338418042981	0.17906433123058693	0.27085857056329493	1.0	1.0	1.0	1.0
0.0	0.3561278165973149	0.2941176470588235	0.17647058823529413	0.0	0.0	0.0	0.20144708059902408	0.06635711711733623	0.1401112471275476	0.4388123359580053	0.0	0.0	0.3333333333333333	0.0
0.0	0.19077961610649338	0.45454545454545453	0.0	0.0	0.0	0.0	0.12825834098561373	0.04424759453392032	0.14057315233785822	0.47490157480314965	0.0	0.0	0.3333333333333333	0.0
0.0	0.07106821671419171	0.25	0.0	0.0	0.0	0.0	0.2746312481361687	0.0829378713428551	0.059949184703952656	0.22528433945756782	0.0	0.0	0.3333333333333333	0.0
0.0	0.16619298107874697	0.2941176470588235	0.0	0.0	0.0	0.0	0.256387193489667	0.044237583682018584	0.12009535468075509	0.2349081364829397	0.0	0.0	0.3333333333333333	0.0
0.0	0.023812148605445928	0.0	0.0	0.0	0.0	0.0	0.14655628835059908	0.011060508013648928	0.0	0.0	1.0	1.0	1.0	1.0
0.0	0.14245112663892598	0.2941176470588235	0.17647058823529413	0.0	0.0	0.0	0.256387193489667	0.049767467040848	0.12009535468075509	0.3395669291338583	0.0	0.0	0.3333333333333333	0.0
0.0	0.047872340425531915	0.0	0.0	0.0	0.0	0.0	0.054991004784689	0.011064402297511846	0.04027440177172797	0.11626476377952757	1.0	1.0	1.0	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16490358126721763	0.022123611831090788	0.04016375781081663	0.15009842519685038	1.0	1.0	1.0	1.0
0.0	0.023829787234042554	0.0	0.0	0.0	0.0	0.0	0.18321077962522286	0.027653495003477545	0.020070850965317483	0.11761811023622044	1.0	1.0	1.0	1.0
0.0	0.07143644581633778	0.0	0.0	0.0	0.0	0.0	0.20151489648207374	0.03318300742844233	0.04011967026107918	0.04921259842519685	1.0	1.0	1.0	1.0
0.0	0.07170181151402105	0.0	0.75	0.0	0.0	0.0	0.09163624116895146	0.016594841460422914	0.0402300711148521	0.5561023622047244	0.5384615384615384	0.045112781954887216	0.0	0.0
0.0	0.16631572330997205	0.15625	0.1875	0.0	0.0	0.0	0.25640876582399513	0.055299389305521314	0.10013430029546065	0.38210067491563554	1.0	1.0	1.0	1.0
0.0	0.14287289163267555	0.0	0.23076923076923078	0.0	0.0	0.0	0.18319536043824886	0.03871363228214068	0.12035901078323755	0.5708661417322834	0.5384615384615384	0.045112781954887216	0.0	0.0
0.0	0.21273469132521458	0.0	0.2608695652173913	0.0	0.0	0.0	0.31117022903097574	0.07740020579128692	0.21945372035276992	0.4156121109861266	0.5384615384615384	0.045112781954887216	0.0	0.0
0.0	0.23637187925023842	0.0	0.2608695652173913	0.0	0.0	0.0	0.38438675350885243	0.06634266281278918	0.1396523674972172	0.31378890138732646	0.5384615384615384	0.045112781954887216	0.0	0.0
0.0	0.28302239970050547	0.0	0.23076923076923078	0.0	0.0	0.0	0.40258932324506097	0.09397651645054873	0.2589303841427579	0.3937007874015747	0.5384615384615384	0.045112781954887216	0.0	0.0
0.0	0.19007511235425378	0.0	0.375	0.0	0.0	0.0	0.21977894213485297	0.055299389305521314	0.16021488047273702	0.4575014060742407	0.5384615384615384	0.045112781954887216	0.0	0.0
0.0	0.18785525702748873	0.0	0.0	0.16129032258064516	0.34375	0.0	0.47554750937659945	0.09948361938899725	0.11911684826021662	0.1897965879265092	1.0	1.0	1.0	1.0
0.0	0.11932571500726057	0.0	0.6000000000000001	0.0	0.0	0.0	0.12826913805110624	0.03318690119007327	0.10046459485388437	0.5391855314960631	0.5384615384615384	0.045112781954887216	0.0	0.0
0.0	0.09475762228558895	0.0	0.15000000000000002	0.0	0.0	0.0	0.2929399980119132	0.05529123450213597	0.11989836940790531	0.31550743657042873	1.0	1.0	1.0	1.0
0.0	0.11835987036776104	0.0	0.2857142857142857	0.0	0.0	0.0	0.2929153605015674	0.055289196142906456	0.11983285117325618	0.35096353087443016	0.5384615384615384	0.045112781954887216	0.0	0.0
0.0	0.07117303709282621	0.0	0.3333333333333333	0.2941176470588235	0.0	0.0	0.2197419641013483	0.044235915598152466	0.10002468420318318	0.32603346456692917	0.5384615384615384	0.045112781954887216	0.0	0.0
0.0	0.07138360820848547	0.0	0.0	0.0	0.0	0.0	0.164861949461798	0.03318170968192933	0.14034181966807566	0.34858923884514426	1.0	1.0	1.0	1.0
