is_a_highlight	abstract	keyword1	keyword2	keyword3	keyword4	introduction	conclusion	text	word freq. in sentence	n_sents_intro	n_sents_text	n_sents_abst	n_sents_conclu
0.0	0.95004095004095	0.36000000000000004	0.0	0.28	0.19999999999999998	0.5827972930964395	0.3776104710686081	0.514455956300416	0.4089350148261941	0.25	0.0	1.0	0.6428571428571429
0.0	0.7196029776674937	0.5294117647058824	0.35294117647058826	0.0	0.0	0.3572130950953352	0.26436951263770697	0.3523194836627673	0.4299917830731306	0.25	0.08904109589041095	1.0	0.0
0.0	1.0	0.1956521739130435	0.0	0.0	0.21739130434782608	0.35641811046233374	0.37762605152236434	0.5145740049365566	0.3377156943303204	0.25	0.08904109589041095	1.0	0.0
0.0	0.5290215588723052	0.0	0.0	0.23333333333333334	0.0	0.29248271889400923	0.16995752790622043	0.2710772324920235	0.17615827065292963	0.25	0.0	1.0	0.6428571428571429
0.0	0.380952380952381	0.1956521739130435	0.5217391304347826	0.30434782608695654	0.21739130434782608	0.5508279888963339	0.3020994309759496	0.4062426354762289	0.31758422350041093	0.25	0.0	1.0	0.6428571428571429
0.0	0.37540453074433655	0.1285714285714286	0.17142857142857143	0.2	0.14285714285714285	1.0	0.5474274272377592	0.6761401639953427	0.25591992231269145	0.25	0.0	1.0	0.6428571428571429
0.0	0.04821280133000831	0.3461538461538462	0.0	0.0	0.0	0.16261139000312255	0.07553812186990302	0.054227901229968775	0.061402853514603735	0.25	0.08904109589041095	1.0	0.0
0.0	0.6182861828618286	0.0	0.0	0.14583333333333334	0.20833333333333331	0.6801822813879221	0.3209744086440386	0.4874352383816649	0.23827220437738098	1.0	1.0	0.0	1.0
0.0	0.2871287128712871	0.0	0.0	0.0	0.2631578947368421	0.4542970809567176	0.16994268529649	0.24385749385749386	0.18763594180482376	1.0	1.0	0.0	1.0
0.0	0.14427860696517414	0.3	0.0	0.0	0.0	0.38997695852534564	0.15107290448096708	0.1626463394952141	0.16421212312748873	0.25	0.08904109589041095	1.0	0.0
0.0	0.19333333333333333	0.0	0.0	0.0	0.0	0.26037209749531276	0.09442794117115388	0.18984126589825118	0.18323746918652423	1.0	1.0	0.0	1.0
0.0	0.47443762781186094	0.0	0.46153846153846156	0.0	0.19230769230769232	0.7767751496970204	0.35872213903196504	0.6226910475104075	0.17892358258011504	1.0	1.0	0.0	1.0
0.0	0.5206038351693186	0.0	0.21428571428571427	0.0	0.0	0.8408833048691644	0.43422650397361984	0.6766828748252897	0.28300992351937293	1.0	1.0	0.0	1.0
0.0	0.23634881825590873	0.0	0.0	0.0	0.0	0.7435830090016954	0.32094102523687296	0.32477053985882237	0.09152743540582492	1.0	1.0	0.0	1.0
0.0	0.4306930693069307	0.0	0.0	0.0	0.0	0.5516464554474428	0.30212465944645217	0.43352443352443354	0.23432742036831167	1.0	1.0	0.0	1.0
0.0	0.5264026402640264	0.0	0.3157894736842105	0.0	0.0	0.5516464554474428	0.30212465944645217	0.43352443352443354	0.28863164000193337	1.0	1.0	0.0	1.0
0.0	0.334569427276473	0.0	0.0	0.0	0.5	0.25950193452559206	0.2832355838215551	0.3521981754507865	0.3375787455491646	0.0	0.3150684931506849	0.0	0.2857142857142857
0.0	0.3333333333333333	0.391304347826087	0.2608695652173913	0.0	0.43478260869565216	0.3888197568680004	0.37762605152236434	0.4333254778413108	0.3590797041906327	0.25	0.08904109589041095	1.0	0.0
0.0	0.3284789644012945	0.2571428571428572	0.0	0.0	0.14285714285714285	0.2580645161290323	0.3586553827097351	0.2704560655981371	0.15212519608575484	0.25	0.08904109589041095	1.0	0.0
0.0	0.04827299209321682	0.0	0.0	0.0	0.41666666666666663	0.09760317174265633	0.13219718784662293	0.13558532685471228	0.2559983566146261	0.0	0.3150684931506849	0.0	0.2857142857142857
0.0	0.1916563403552251	0.25	0.0	0.0	0.0	0.22723295093561574	0.28324745697608505	0.35227903830819685	0.2351838537387017	0.25	0.08904109589041095	1.0	0.0
0.0	0.14409937888198757	0.0	0.0	0.0	0.3125	0.12994397725500545	0.24549082638758452	0.32525532766662635	0.2804026294165981	0.0	0.3150684931506849	0.0	0.2857142857142857
0.0	0.14303329223181258	0.0	0.27272727272727276	0.0	0.0	0.16206834640014364	0.26434168547850156	0.16251569986509748	0.13262119967132294	1.0	1.0	0.0	1.0
0.0	0.4290998766954377	0.20454545454545456	0.27272727272727276	0.15909090909090912	0.22727272727272727	0.3241366928002873	0.3209877638434645	0.3792032996852274	0.4263968775677896	0.25	0.0	1.0	0.6428571428571429
0.0	0.24136496046608405	0.375	0.0	0.0	0.8333333333333333	0.2277407340661981	0.16996866139485695	0.27117065370942456	0.37419884963023825	0.0	0.3150684931506849	0.0	0.2857142857142857
0.0	0.47269763651181745	0.0	0.20689655172413793	0.0	0.0	0.5496048327403835	0.4719764614960668	0.5683484447529391	0.24107550442801057	1.0	1.0	0.0	1.0
0.0	0.09642560266001662	0.0	0.0	0.0	0.0	0.13008911200249804	0.18885031572936234	0.24402555553485947	0.20729065511316952	1.0	1.0	0.0	1.0
0.0	0.14180929095354525	0.0	0.0	0.0	0.0	0.2263078723048638	0.4719764614960668	0.32477053985882237	0.036884871724641645	1.0	1.0	0.0	1.0
0.0	0.04845446950710108	0.0	0.0	0.0	0.0	0.03257078251665825	0.11331924543353528	0.08137924180213309	0.10723089564502873	1.0	1.0	0.0	1.0
0.0	0.14250614250614252	0.0	0.0	0.0	0.0	0.16188813697123317	0.39649138427884245	0.21661303423175413	0.0840805973348576	1.0	1.0	0.0	1.0
