is_a_highlight	abstract	keyword1	keyword2	keyword3	keyword4	keyword5	keyword6	keyword7	keyword8	introduction	conclusion	text	word freq. in sentence	n_sents_intro	n_sents_text	n_sents_abst	n_sents_conclu
0.0	0.18496100570364335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2514401536163857	0.1381631566175369	0.2140885119608524	0.606117824773414	1.0	1.0	0.5	1.0
0.0	0.231497668997669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27949721332859007	0.1036286937179247	0.21416640481584995	0.4300604229607251	1.0	1.0	0.5	1.0
0.0	0.23075805983154224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3908789386401327	0.17268716975580822	0.24453917583688575	0.26616314199395774	1.0	1.0	0.5	1.0
0.0	0.1851981351981352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19564804933001304	0.0863565110117689	0.15297600343989282	0.6457703927492446	1.0	1.0	0.5	1.0
0.0	0.4577140223528056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7517541994471614	0.37975597523492155	0.39643946262259955	0.237915407854985	1.0	1.0	0.5	1.0
0.0	0.04650822455072294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05598308868937342	0.01727548434994838	0.030634210962079814	0.35498489425981883	1.0	1.0	0.5	1.0
0.0	0.23134936812066856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08383127045098876	0.12089647516713993	0.24471708720526472	0.19445207360615224	1.0	1.0	0.5	1.0
0.0	0.09271793674874547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027961658006501054	0.12090967977918048	0.21424435437174288	0.10649546827794565	1.0	1.0	0.5	1.0
0.0	0.32244318181818177	0.0	0.0	0.0	0.0	0.0	0.0	0.275	0.0	0.22321661102824536	0.27627571609035334	0.24440591198084385	0.24748237663645523	1.0	1.0	0.5	1.0
0.0	0.04632923202519097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08386706518645033	0.12090527796141842	0.15300383750165408	0.16112789526686816	1.0	1.0	0.5	1.0
0.0	0.3236817599813759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16762676907759047	0.18997640389843778	0.18350443882358775	0.18580060422960726	1.0	1.0	0.5	1.0
0.0	0.3234746699238062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2793183541903678	0.2072403351940371	0.27520661157024795	0.8348826400185918	1.0	1.0	0.5	1.0
0.0	0.04632923202519097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16773413037290066	0.13817801085974146	0.21420537250231572	0.5699899295065458	1.0	1.0	0.5	1.0
0.0	0.2294386045974356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3065309403892081	0.39707102344298617	0.305174774418106	0.40653323262839886	1.0	1.0	0.5	1.0
0.0	0.09236224133922344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11170351413473613	0.22450316680613455	0.09171886103353111	0.25604229607250756	1.0	1.0	0.5	1.0
0.0	0.4116817318210605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30620512093726376	0.4660520146716138	0.39636759179906383	0.4920825085946454	1.0	1.0	0.5	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043051359516616323	1.0	1.0	0.5	1.0
0.0	0.32223767309809376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25106518960374946	0.2589991356305766	0.24436152296668098	0.4195420575608206	1.0	1.0	0.5	1.0
0.0	0.1387207542777325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08381338453879524	0.15543423904450385	0.09175221941179387	0.35762839879154085	1.0	1.0	0.5	1.0
0.0	0.18401852924145917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1673411430599929	0.2935237035847625	0.15269821879591264	0.4348187311178248	1.0	1.0	0.5	1.0
0.0	0.04606331168831168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16741245827118403	0.27627571609035334	0.1527536949880274	0.20518630412890235	1.0	1.0	0.5	1.0
0.0	0.04644840689856767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08393874643874644	0.051823150845056835	0.030623055022181024	0.4649546827794563	1.0	1.0	0.5	1.0
0.0	0.18543587349749094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11184663202600421	0.10363639665363718	0.09181900901646126	0.49112537764350456	1.0	1.0	0.5	1.0
0.0	0.04615161196630845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19543946932006634	0.22449546656880115	0.21397177885727506	0.5389728096676739	1.0	1.0	0.5	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2231215240799905	0.2762570208730998	0.24431715007346022	0.48557401812688816	1.0	1.0	0.5	1.0
0.0	0.317781841037655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5275539534445386	0.569398314753191	0.5780489409288252	0.4047601503205364	1.0	1.0	0.5	1.0
0.0	0.3191861799816345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4449163540265685	0.48323408421383707	0.48739523472361723	0.2968277945619336	1.0	1.0	0.5	1.0
0.0	0.3191861799816345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4449163540265685	0.500493072815182	0.48739523472361723	0.292162786564777	1.0	1.0	0.5	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08397463303406014	0.03455151913750548	0.09190263288623944	1.0	1.0	1.0	0.5	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3614177872139655	0.4487012754540564	0.3654802278489348	0.5302114803625378	1.0	1.0	0.5	1.0
0.0	0.17911288959026095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8843862858214905	0.8793631896852184	1.0	0.7542799597180265	1.0	1.0	0.5	1.0
0.0	0.09079481172504428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49978795589482605	0.6211637471042226	0.6084725693987633	0.5293272419129026	1.0	1.0	0.5	1.0
0.0	0.045684549479615894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3895499834726354	0.5178031543956746	0.4267026920162114	0.561348796413605	1.0	1.0	0.5	1.0
0.0	0.22361384745285676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7458860759493671	1.0	0.6967186271941315	0.5435277713223332	1.0	1.0	0.5	1.0
0.0	0.32409673659673655	0.0	0.0	0.5	0.0	0.3076923076923077	0.0	0.0	0.0	0.19564804933001304	0.15544524183639208	0.24476160550382856	0.5537764350453174	0.0	0.057291666666666664	1.0	0.0
0.0	0.18355088367794847	0.0	0.0	0.11538461538461539	0.0	0.14814814814814814	0.0	0.0	0.0	0.2507980421366248	0.39707102344298617	0.305174774418106	0.3563066465256798	1.0	1.0	0.5	1.0
0.0	0.09271793674874547	0.0	0.0	0.6000000000000001	0.0	0.36363636363636365	0.0	0.0	0.0	0.05592331601300211	0.10363639665363718	0.09181900901646126	0.39199395770392753	0.0	0.057291666666666664	1.0	0.0
0.0	0.09295659295659295	0.0	0.0	1.0	0.0	0.5714285714285714	0.0	0.0	0.0	0.05597112393436394	0.05182535231492017	0.09188589592887535	0.51095166163142	0.0	0.057291666666666664	1.0	0.0
0.0	0.046388742920534826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055935260335089464	0.10364024848957357	0.030611907204553725	0.10422960725075532	1.0	1.0	0.5	1.0
0.0	0.23194371460267413	0.0	0.0	0.6666666666666666	0.0	0.4	0.0	0.0	0.0	0.11187052067017893	0.10364024848957357	0.15305953602276864	0.6208459214501512	0.0	0.057291666666666664	1.0	0.0
0.0	0.2770867240176703	0.0	0.0	0.375	0.0	0.23529411764705882	0.0	0.0	0.0	0.22340702826947226	0.1899632022302345	0.21401067574490587	0.4350453172205438	0.0	0.057291666666666664	1.0	0.0
0.0	0.04632923202519097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1397784419774172	0.12090527796141842	0.09180230250099246	0.21752265861027192	1.0	1.0	0.5	1.0
0.0	0.09277748584106965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0839028905026342	0.08636641510175364	0.09183572161366119	0.5302114803625378	1.0	1.0	0.5	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05595916429249762	0.051823150845056835	0.06124611004436205	0.05256797583081571	1.0	1.0	0.5	1.0
0.0	0.046388742920534826	0.0	0.0	0.3333333333333333	0.0	0.4	0.0	0.0	0.0	0.0839028905026342	0.08636641510175364	0.030611907204553725	0.14954682779456197	0.0	0.057291666666666664	1.0	0.0
0.0	0.32244318181818177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7857142857142857	0.3069228401638374	0.29354349852067807	0.27495665097844935	0.3197381671701913	0.14285714285714285	0.0	0.0	0.07692307692307693
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5833333333333334	0.0	0.0	0.13974860666429503	0.15544524183639208	0.12238080275191428	0.030362537764350463	0.14285714285714285	0.052083333333333336	0.0	0.07692307692307693
0.0	0.27497692662667284	0.0	0.0	0.21428571428571427	0.0	0.13793103448275862	0.0	0.0	0.0	0.44567349736462686	0.3797812558818785	0.4881025015253203	0.20166163141993962	1.0	1.0	0.5	1.0
0.0	0.23164616012595488	0.0	0.0	0.5454545454545455	0.0	0.3333333333333333	0.0	0.0	0.0	0.11182275358193376	0.13817801085974146	0.18360460500198492	0.5488418932527694	0.0	0.057291666666666664	1.0	0.0
0.0	0.13863200139591694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1396591770951839	0.2072403351940371	0.12231404958677686	0.26632581919590986	1.0	1.0	0.5	1.0
0.0	0.04615161196630845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027919924188580903	0.10360944067181765	0.0	0.12024169184290034	1.0	1.0	0.5	1.0
0.0	0.275676613462873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25090483287204596	0.2762383280369476	0.2442284526147296	0.1295660532820654	1.0	1.0	0.5	1.0
0.0	0.13818993506493507	0.0	0.0	0.30000000000000004	0.0	0.19047619047619047	0.0	0.0	0.0	0.25111868740677606	0.20720458636905473	0.21385517298323836	0.1576032225579054	0.0	0.057291666666666664	1.0	0.0
0.0	0.3234746699238062	0.0	0.0	0.4	0.0	0.25	0.0	0.0	0.0	0.1955228479332575	0.15542873817422104	0.2140495867768595	0.36637229839646757	0.0	0.057291666666666664	1.0	0.0
0.0	0.18401852924145917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.306792095609987	0.25899033816143713	0.2748567938326428	0.17628398791540786	1.0	1.0	0.5	1.0
0.0	0.41483436792945405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55	0.30698825423889364	0.24174839990765873	0.36667547568710357	0.5608672472009953	0.14285714285714285	0.0	0.0	0.07692307692307693
0.0	0.4554052504872177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33354560249062476	0.5004601148484067	0.36541405362698137	0.37348942598187307	1.0	1.0	0.5	1.0
0.0	0.13863200139591694	0.5625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11172734167614713	0.17269927051415973	0.030578512396694214	0.5640250987683013	0.14285714285714285	0.052083333333333336	0.0	0.07692307692307693
0.0	0.1389876960755729	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11182275358193376	0.12090527796141842	0.03060076750033082	0.693353474320242	0.14285714285714285	0.052083333333333336	0.0	0.07692307692307693
0.0	0.18507949449653485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16766254090197752	0.1727113728142546	0.15294817950329045	0.676050535567152	1.0	1.0	0.5	1.0
0.0	0.09265846405038194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11182275358193376	0.13817801085974146	0.06120153500066164	0.40785498489425975	1.0	1.0	0.5	1.0
0.0	0.23090560334805857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1675552712021042	0.2072331845181845	0.18343772206706221	0.4486404833836859	1.0	1.0	0.5	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02797360488024876	0.06909533320061545	0.06123496019727587	0.31268882175226587	1.0	1.0	0.5	1.0
0.0	0.09253974724826743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08383127045098876	0.13816810771617816	0.03058963590065809	0.4280417467728648	1.0	1.0	0.5	1.0
0.0	0.2304635377385856	0.45000000000000007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19535616178838683	0.27628506459203533	0.15278144820295983	0.55713524080327	0.14285714285714285	0.052083333333333336	0.0	0.07692307692307693
0.0	0.0928371114746436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05594720976049752	0.0863697168857717	0.0918524402959138	0.5558912386706948	1.0	1.0	0.5	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03455151913750548	0.030634210962079814	0.43957703927492453	1.0	1.0	0.5	1.0
0.0	0.0925990675990676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.083849163998577	0.15544524183639208	0.0917856020639357	0.5093655589123868	1.0	1.0	0.5	1.0
0.0	0.04644840689856767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02797958214624881	0.0690980848626125	0.030623055022181024	0.5283987915407855	1.0	1.0	0.5	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0839028905026342	0.10364024848957357	0.09183572161366119	0.32628398791540786	1.0	1.0	0.5	1.0
0.0	0.0925990675990676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13974860666429503	0.15544524183639208	0.0917856020639357	0.37613293051359514	1.0	1.0	0.5	1.0
0.0	0.04632923202519097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02795568839548344	0.10363254506309538	0.0	0.5206445115810675	1.0	1.0	0.5	1.0
0.0	0.04644840689856767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02797958214624881	0.051823150845056835	0.0	0.7187311178247734	1.0	1.0	0.5	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11187052067017893	0.08636641510175364	0.06122381440910745	0.43051359516616317	1.0	1.0	0.5	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2784866959686185	0.44881995435270444	0.2440069904705378	0.30681436723732797	1.0	1.0	0.5	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05594720976049752	0.0863697168857717	0.0	0.25453172205438074	1.0	1.0	0.5	1.0
0.0	0.04612214094972716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16748383429261707	0.24175664911100692	0.15280921150446863	0.41380287009063454	1.0	1.0	0.5	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.083849163998577	0.15544524183639208	0.03059520068797857	0.10966767371601212	1.0	1.0	0.5	1.0
0.0	0.18425324675324672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11160830551412268	0.22447236879937937	0.1833044339856329	0.35322255790533735	1.0	1.0	0.5	1.0
0.0	0.04632923202519097	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11182275358193376	0.13817801085974146	0.12240307000132328	0.3162134944612286	0.14285714285714285	0.052083333333333336	0.0	0.07692307692307693
0.0	0.09242133426394462	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.08379550625711035	0.2072403351940371	0.09173553719008265	0.25168487102021847	1.0	1.0	0.5	1.0
0.0	0.32060298610710786	0.0	0.13333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.30633536556548036	0.44881995435270444	0.4270122333234412	0.34206109432695536	1.0	1.0	0.5	1.0
0.0	0.18227702896472614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2502123142250531	0.5867687897293815	0.30456685654077903	0.23021148036253775	1.0	1.0	0.5	1.0
0.0	0.04624025142591084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11175117938506034	0.18997640389843778	0.06116814627452925	0.2492447129909366	1.0	1.0	0.5	1.0
0.0	0.09265846405038194	0.0	1.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.08386706518645033	0.08635981216477234	0.06120153500066164	0.2633434038267875	0.07142857142857142	0.010416666666666666	1.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13968897423132542	0.1208920741905699	0.06116814627452925	0.043051359516616323	1.0	1.0	0.5	1.0
0.0	0.09289681379713534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08393874643874644	0.0690980848626125	0.09186916506654307	0.4332326283987916	1.0	1.0	0.5	1.0
0.0	0.1388986013986014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13974860666429503	0.13817305913023628	0.1835712041278714	0.18262839879154086	1.0	1.0	0.5	1.0
0.0	0.09242133426394462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11172734167614713	0.18996980285409842	0.12231404958677686	0.37369277248431326	1.0	1.0	0.5	1.0
0.0	0.09265846405038194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11182275358193376	0.12090527796141842	0.12240307000132328	0.5382678751258813	1.0	1.0	0.5	1.0
0.0	0.13766316275846135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1393322456314582	0.3625420560539735	0.12206990976724237	0.26378398791540786	1.0	1.0	0.5	1.0
0.0	0.04632923202519097	0.0	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.02795568839548344	0.10363254506309538	0.03060076750033082	0.12235649546827795	0.07142857142857142	0.010416666666666666	1.0	0.0
0.0	0.09271793674874547	0.0	0.7272727272727273	0.0	0.0	0.36363636363636365	0.0	0.0	0.0	0.05592331601300211	0.10363639665363718	0.09181900901646126	0.16200906344410884	0.07142857142857142	0.010416666666666666	1.0	0.0
0.0	0.4582948777111214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4178189037793377	0.41430802467379546	0.5186089078706528	0.3431907971182896	1.0	1.0	0.5	1.0
0.0	0.182969658587138	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.3340419501133786	0.3624816004080182	0.213428703276419	0.2547140327117408	1.0	1.0	0.5	1.0
0.0	0.1846064478652338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19543946932006634	0.22449546656880115	0.21397177885727506	0.33595166163142	1.0	1.0	0.5	1.0
0.0	0.13863200139591694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1396591770951839	0.17269927051415973	0.15289256198347106	0.22240297466883577	1.0	1.0	0.5	1.0
0.0	0.09212662337662336	0.0	0.0	0.15000000000000002	0.0	0.19047619047619047	0.0	0.0	0.0	0.16741245827118403	0.2590079336600287	0.1527536949880274	0.3690835850956697	1.0	1.0	0.5	1.0
0.0	0.09218541509543425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13954011556313348	0.24174839990765873	0.15278144820295983	0.26044073218411234	1.0	1.0	0.5	1.0
0.0	0.18285385500575374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16698547644349981	0.46603662890094155	0.24387430586451794	0.14033232628398798	1.0	1.0	0.5	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0863697168857717	0.0	0.15936555891238674	1.0	1.0	0.5	1.0
0.0	0.04618112066961172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0837776356010521	0.1899632022302345	0.06114590735568739	0.14274924471299097	1.0	1.0	0.5	1.0
0.0	0.18320170634691876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19494068717803298	0.34524294555762214	0.2135061166617206	0.2492447129909366	1.0	1.0	0.5	1.0
0.0	0.0925990675990676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.083849163998577	0.15544524183639208	0.12238080275191428	0.21117824773413899	1.0	1.0	0.5	1.0
0.0	0.13845483589892535	0.0	0.4444444444444444	0.0	0.0	0.2222222222222222	0.0	0.0	0.0	0.1395996209429045	0.2072260342978035	0.12226958791844288	0.3	0.07142857142857142	0.010416666666666666	1.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05597112393436394	0.05182535231492017	0.06125726395258356	0.22545317220543803	1.0	1.0	0.5	1.0
0.0	0.13863200139591694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11172734167614713	0.2072403351940371	0.15289256198347106	0.10771554729258662	1.0	1.0	0.5	1.0
0.0	0.045713463751438435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.278309127405833	0.29342476671304607	0.15242144116532372	0.0779456193353475	1.0	1.0	0.5	1.0
0.0	0.0464185557373218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08392081464074627	0.0863697168857717	0.0918524402959138	0.15936555891238674	1.0	1.0	0.5	1.0
0.0	0.27480255952037813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2506380263717567	0.41429428475434366	0.3355096118969895	0.27509231285666325	1.0	1.0	0.5	1.0
0.0	0.0925990675990676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05589944266571801	0.13817305913023628	0.0917856020639357	0.04939577039274926	1.0	1.0	0.5	1.0
0.0	0.046358968374372735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05592331601300211	0.12090967977918048	0.09181900901646126	0.12235649546827793	1.0	1.0	0.5	1.0
0.0	0.13818993506493507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19531453464971468	0.29354349852067807	0.1527536949880274	0.3743705941591138	1.0	1.0	0.5	1.0
