is_a_highlight	abstract	keyword1	keyword2	keyword3	introduction	conclusion	text	word freq. in sentence	n_sents_intro	n_sents_text	n_sents_abst	n_sents_conclu
0.0	0.5033068783068783	0.0	1.0	1.0	0.11289929285540111	0.20022651177716036	0.09137426900584794	0.20215053763440866	1.0	0.0	0.2	0.0
0.0	0.6915895571711831	0.0	0.0	0.0	0.0	0.2002162571230473	0.0	0.013685239491691105	0.0	1.0	0.0	0.3
0.0	0.5033068783068783	0.0	0.6666666666666666	0.5	0.22579858571080222	0.23359955111277855	0.2741228070175438	0.2365591397849463	1.0	0.0	0.2	0.0
0.0	0.5033068783068783	0.5	0.3333333333333333	0.5	0.15053239047386818	0.23359955111277855	0.22843567251461985	0.45161290322580644	0.3333333333333333	0.21428571428571427	1.0	0.7
0.0	0.6274736147757256	0.3888888888888889	0.2549019607843137	0.0	0.33770970094821295	0.3002870394761925	0.364963503649635	0.444700460829493	0.3333333333333333	0.21428571428571427	1.0	0.7
0.0	0.8141046741277155	0.3333333333333333	0.0	0.0	0.299530972020055	0.36696868500748747	0.36456434560699963	0.5199240986717267	0.3333333333333333	0.21428571428571427	1.0	0.7
0.0	0.5654722589167767	0.4375	0.5777777777777777	0.42857142857142855	0.30062494927359795	0.23357611293222505	0.2739225712198685	0.564516129032258	0.3333333333333333	0.21428571428571427	1.0	0.7
0.0	0.6274736147757256	0.5185185185185185	0.2549019607843137	0.0	0.22513980063214198	0.3002870394761925	0.31934306569343063	0.347926267281106	0.3333333333333333	0.21428571428571427	1.0	0.7
0.0	0.7524719841793013	0.3684210526315789	0.24074074074074073	0.0	0.33746355685131196	0.4003695427192514	0.5016417365924846	0.5046594982078852	0.3333333333333333	0.21428571428571427	1.0	0.7
0.0	0.3147749834546658	0.17948717948717952	0.36111111111111105	0.0	0.07532129494062144	0.10011325408714782	0.18281535648994515	0.1887694145758662	1.0	0.5714285714285714	0.2	1.0
0.0	1.0	0.19444444444444445	0.3768115942028985	0.27272727272727276	0.149439199548132	0.46699117065252504	0.40968681718863803	0.30483870967741933	1.0	0.5714285714285714	0.2	1.0
0.0	0.4380756578947368	0.0	0.4126984126984127	0.30000000000000004	0.5612121212121213	0.36695111639907163	0.22776967930029152	0.15591397849462363	1.0	0.0	0.2	0.0
0.0	0.12566050198150594	0.0	0.28888888888888886	0.0	0.30062494927359795	0.20020600336917607	0.18261504747991233	0.09229390681003587	1.0	0.0	0.2	0.0
0.0	0.3141512549537649	0.0	0.28888888888888886	0.0	0.37578118659199744	0.36705655118442093	0.3195763330898466	0.1532258064516129	1.0	0.0	0.2	0.0
0.0	0.2504937458854509	0.3333333333333333	0.0	0.0	0.5616205725376031	0.40033147238912536	0.18228217280349981	0.25110689437065153	0.3333333333333333	0.21428571428571427	1.0	0.7
0.0	0.56509900990099	0.13725490196078433	0.2708333333333333	0.4	0.4881589618815896	0.40040761973336647	0.36509675063891933	0.3779983457402812	1.0	0.5714285714285714	0.2	1.0
0.0	0.8709941137998691	0.22580645161290322	0.28888888888888886	0.20689655172413793	0.7434168272318561	0.633578289518487	0.726480203414457	0.355236957387495	1.0	0.5714285714285714	0.2	1.0
0.0	0.9921773142112125	0.25925925925925924	0.2476190476190476	0.0	1.0	0.800136239043154	0.7251631617113851	0.39381720430107536	1.0	0.5714285714285714	0.2	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.03338183161207613	0.0	0.0	0.0	1.0	0.0	0.3
0.0	0.43952145214521454	0.0	0.8125	0.4	0.11265206812652069	0.30030168512439726	0.13691128148959475	0.16459884201819686	1.0	0.0	0.2	0.0
0.0	0.18836633663366337	0.0	0.0	0.0	0.07510137875101379	0.40040761973336647	0.13691128148959475	0.11331679073614558	0.0	1.0	0.0	0.3
0.0	0.2511551155115512	0.0	0.0	0.0	0.11265206812652069	0.40040761973336647	0.13691128148959475	0.08105872622001654	0.0	1.0	0.0	0.3
