is_a_highlight	abstract	keyword1	keyword2	keyword3	keyword4	keyword5	introduction	conclusion	text	word freq. in sentence	n_sents_intro	n_sents_text	n_sents_abst	n_sents_conclu
0.0	0.6923708475432614	0.2692307692307693	0.0	0.0	0.0	0.0	0.13393456854995317	0.05982703549007242	0.03397420135802236	0.22297016921019863	1.0	1.0	1.0	1.0
0.0	0.185084202085004	0.0	0.0	0.0	0.25925925925925924	0.0	0.03949221836671591	0.005442102999464116	0.013773470972194267	0.27465535524920465	1.0	1.0	1.0	1.0
0.0	0.8009590813010695	0.0	0.4230769230769231	0.19230769230769232	0.25925925925925924	0.09615384615384616	0.17330135343498373	0.08158051280207325	0.06789510985116938	0.4811770943796394	0.16666666666666666	0.04918032786885246	0.5	0.6
0.0	0.6577372470789399	0.0	0.5	0.22727272727272727	0.2028985507246377	0.22727272727272727	0.13399426305383816	0.09247342582970139	0.047676149128378184	0.3995758218451751	0.16666666666666666	0.04918032786885246	0.5	0.6
0.0	0.2579182630906769	0.16666666666666666	0.0	0.0	0.0	0.0	0.05524798022566543	0.02176509130126719	0.03429725240104634	0.5274269738744819	1.0	1.0	1.0	1.0
0.0	0.4772235653391017	0.0	0.0	0.14705882352941174	0.0	0.14705882352941174	0.09465449804432856	0.0544060891392961	0.061539998857991204	0.32166843407564516	1.0	1.0	1.0	1.0
0.0	0.5451110061407652	0.2413793103448276	0.0	0.0	0.0	0.0	0.15749991436498784	0.05438099503531542	0.04745214216301384	0.2669059466514397	1.0	1.0	1.0	1.0
0.0	0.2550839964633068	0.0	0.0	0.0	0.0	0.0	0.17332708871170407	0.0761446315762476	0.020384520814813414	0.16515284245470055	1.0	1.0	1.0	1.0
0.0	0.10992570013335873	0.0	0.0	0.0	0.0	0.0	0.10251189060642092	0.02719930961654898	0.0068269925126373	0.012725344644750796	1.0	1.0	1.0	1.0
0.0	0.07375922789300438	0.0	0.0	0.0	0.0	0.0	0.06314994334634269	0.021766129038791725	0.013729780342623468	0.2827147401908802	1.0	1.0	1.0	1.0
0.0	0.22046040691565574	0.13725490196078433	0.0	0.0	0.0	0.0	0.0946685730626251	0.02720304404721723	0.034215915043573505	0.23579760642326916	1.0	1.0	1.0	1.0
0.0	0.11033207980113455	0.0	0.0	0.0	0.0	0.0	0.1025728732897085	0.0652931999329434	0.03424298459661431	0.3505995595073006	1.0	1.0	1.0	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11044666857306262	0.04896730598178088	0.020529549026144105	0.3048780487804878	1.0	1.0	1.0	1.0
0.0	0.03684546615581098	0.0	0.0	0.0	0.0	0.0	0.07892568603666492	0.03264846736362536	0.013718900960418537	0.11346765641569456	1.0	1.0	1.0	1.0
0.0	0.21725079225628316	0.0	0.171875	0.0	0.0	0.0	0.1967580705898463	0.04349637985445521	0.0135154199937925	0.09264757864969958	1.0	1.0	1.0	1.0
0.0	0.2206641596022691	0.2916666666666667	0.0	0.16666666666666666	0.14583333333333334	0.16666666666666666	0.0789022102228527	0.03808683501464661	0.027394387677291444	0.3521494412268537	0.16666666666666666	0.04918032786885246	0.5	0.6
0.0	0.11053639846743296	0.16666666666666666	0.0	0.0	0.0	0.0	0.07103311743299841	0.010881715238909013	0.020578351440627807	0.20871493299913235	1.0	1.0	1.0	1.0
0.0	0.36608190844780003	0.2222222222222222	0.0	0.125	0.0	0.125	0.13403408896052676	0.04351877192158104	0.06139451422712125	0.37651702603982556	1.0	1.0	1.0	1.0
0.0	0.11053639846743296	0.0	0.0	0.0	0.0	0.0	0.07103311743299841	0.03264846736362536	0.020578351440627807	0.2673286416658633	1.0	1.0	1.0	1.0
0.0	0.22046040691565574	0.13725490196078433	0.0	0.0	0.0	0.0	0.0946685730626251	0.02720304404721723	0.027372732034858804	0.228601727011059	1.0	1.0	1.0	1.0
0.0	0.18371700576304648	0.13725490196078433	0.0	0.0	0.0	0.0	0.0946685730626251	0.02720304404721723	0.020529549026144105	0.1480078775943039	1.0	1.0	1.0	1.0
0.0	0.22005402828539647	0.24561403508771928	0.0	0.0	0.0	0.0	0.09464042721066654	0.04352250592507208	0.027329523302364947	0.371619830328738	1.0	1.0	1.0	1.0
0.0	0.14697360461043715	0.0	0.0	0.15625	0.13725490196078433	0.15625	0.11044666857306262	0.04352624049813997	0.020529549026144105	0.23723678230571124	0.16666666666666666	0.04918032786885246	0.5	0.6
0.0	0.5710221122622545	0.14285714285714285	0.0	0.05208333333333333	0.047619047619047616	0.05208333333333333	0.2826607165218975	0.12498306303873971	0.08009214963168015	0.21990409885195253	1.0	1.0	1.0	1.0
0.0	0.14765530036465999	0.0	1.0	0.0	0.19444444444444445	0.0	0.07105425824175825	0.01088296057143579	0.013740676993689043	0.04406739719571108	1.0	1.0	1.0	1.0
0.0	0.11115392024658062	0.0	0.0	0.0	0.0	0.0	0.03159847894809181	0.010885451806566035	0.020676655667255007	0.05705196182396606	1.0	1.0	1.0	1.0
0.0	0.21964914506868002	0.0	0.0	0.125	0.0	0.125	0.11826537261222951	0.02719806499617794	0.006821612691902362	0.08212560386473428	1.0	1.0	1.0	1.0
0.0	0.07424086464230571	0.0	0.0	0.0	0.0	0.0	0.01580394583075548	0.005443348854628248	0.013806421859687555	0.11346765641569459	1.0	1.0	1.0	1.0
0.0	0.2555520404935147	0.0	0.0	0.10869565217391304	0.0	0.0	0.12609351432880844	0.05439239883704816	0.013611047965446694	0.15472403171236684	1.0	1.0	1.0	1.0
